onset_time,offset_time,duration_s,subject_id
875.86401,875.99799,0.13397999999995136,subject-2
876.16486,876.22559,0.060730000000035034,subject-2
876.36633,876.42651,0.06018000000005941,subject-2
876.43341,876.50024,0.06682999999998174,subject-2
884.36395,884.42413,0.06017999999994572,subject-2
884.5047,884.57172,0.06702000000007047,subject-2
884.57837,884.65179,0.07342000000005555,subject-2
884.94678,885.00708,0.06029999999998381,subject-2
885.09418,885.15448,0.06029999999998381,subject-2
885.50281,885.56305,0.06024000000002161,subject-2
885.84399,885.90466,0.06067000000007283,subject-2
886.08551,886.14563,0.06011999999998352,subject-2
891.37048,891.55804,0.1875599999999622,subject-2
891.67847,891.73883,0.0603600000000597,subject-2
892.6499,892.83026,0.18035999999995056,subject-2
902.26819,902.45599,0.18780000000003838,subject-2
902.72394,902.78424,0.06029999999998381,subject-2
913.41418,913.47473,0.06055000000003474,subject-2
920.76917,920.82959,0.0604200000000219,subject-2
920.95648,921.01703,0.060549999999921056,subject-2
926.724,926.9718,0.2477999999999838,subject-2
927.48761,927.54785,0.06024000000002161,subject-2
927.61481,927.67517,0.06035999999994601,subject-2
927.72205,927.78217,0.06011999999998352,subject-2
928.09039,928.15063,0.06024000000002161,subject-2
928.35168,928.41187,0.06019000000003416,subject-2
928.66602,928.88037,0.21434999999996762,subject-2
929.83179,929.89197,0.06018000000005941,subject-2
930.08649,930.14673,0.06024000000002161,subject-2
930.16016,930.22028,0.06011999999998352,subject-2
930.30035,930.3609,0.06055000000003474,subject-2
930.44781,930.5083,0.060489999999958854,subject-2
935.43829,935.63263,0.19433999999989737,subject-2
936.53003,936.77808,0.24805000000003474,subject-2
937.15985,937.22015,0.06029999999998381,subject-2
937.84302,937.90308,0.06006000000002132,subject-2
938.12439,938.18457,0.06018000000005941,subject-2
938.36554,938.42584,0.06029999999998381,subject-2
938.56647,938.62677,0.06029999999998381,subject-2
944.77563,944.97009,0.19446000000004915,subject-2
950.54974,950.75708,0.20733999999993102,subject-2
952.63293,952.87402,0.2410899999999856,subject-2
953.35638,953.41656,0.06018000000005941,subject-2
953.53033,953.59045,0.06011999999998352,subject-2
953.87207,953.93231,0.06024000000002161,subject-2
953.99231,954.05286,0.06055000000003474,subject-2
954.22028,954.28033,0.060050000000046566,subject-2
954.44141,954.50171,0.06029999999998381,subject-2
954.57495,954.63544,0.06049000000007254,subject-2
960.71771,960.78467,0.06695999999999458,subject-2
962.43884,962.61298,0.17413999999996577,subject-2
963.73199,963.79218,0.06019000000003416,subject-2
963.91956,963.97974,0.06017999999994572,subject-2
964.79004,964.85028,0.06024000000002161,subject-2
967.7373,967.97864,0.24134000000003653,subject-2
971.01288,971.20721,0.1943300000000363,subject-2
972.15833,972.21863,0.06029999999998381,subject-2
