stimuliId,partID,condition,obj,count_per_obj_per_part
17,18,restrictive,ribbon,0
17,18,restrictive,dress,0
17,18,restrictive,lantern,0
17,18,restrictive,backpack,0
49,18,restrictive,pouch,0
49,18,restrictive,balloon,0
49,18,restrictive,pump,0
49,18,restrictive,flag,0
24,18,non-restrictive,scarf,0
24,18,non-restrictive,pencil,0
24,18,non-restrictive,needle,0
24,18,non-restrictive,card,0
25,18,restrictive,glass,0
25,18,restrictive,rabbit,0
25,18,restrictive,plate,0
25,18,restrictive,potato,0
36,18,non-restrictive,mascara,0
36,18,non-restrictive,brush,0
36,18,non-restrictive,mirror,0
36,18,non-restrictive,pot,0
32,18,non-restrictive,bottle,0
32,18,non-restrictive,lemon,0
32,18,non-restrictive,sponge,0
32,18,non-restrictive,seed,0
21,18,restrictive,cup,0
21,18,restrictive,kitten,0
21,18,restrictive,block,0
21,18,restrictive,crayon,0
49,19,non-restrictive,pouch,0
49,19,non-restrictive,balloon,0
49,19,non-restrictive,pump,0
49,19,non-restrictive,flag,0
32,19,restrictive,bottle,0
32,19,restrictive,lemon,0
32,19,restrictive,sponge,0
32,19,restrictive,seed,0
24,19,restrictive,scarf,0
24,19,restrictive,pencil,0
24,19,restrictive,needle,0
24,19,restrictive,card,0
41,19,non-restrictive,iron,0
41,19,non-restrictive,blouse,0
41,19,non-restrictive,pin,0
41,19,non-restrictive,toothbrish,0
37,19,non-restrictive,clips,3
37,19,non-restrictive,lego,0
37,19,non-restrictive,papers,0
37,19,non-restrictive,boxes,0
36,19,restrictive,mascara,0
36,19,restrictive,brush,0
36,19,restrictive,mirror,0
36,19,restrictive,pot,0
34,19,restrictive,box,0
34,19,restrictive,gift,0
34,19,restrictive,suitcase,0
34,19,restrictive,envelope,91
38,19,restrictive,marker,90
38,19,restrictive,key,0
38,19,restrictive,banana,0
38,19,restrictive,mitten,0
45,19,non-restrictive,hammer,0
45,19,non-restrictive,dough,62
45,19,non-restrictive,glass,0
45,19,non-restrictive,ladle,4
6,19,restrictive,cactus,0
6,19,restrictive,moon,0
6,19,restrictive,mountain,33
6,19,restrictive,animal,0
28,19,restrictive,lamp,74
28,19,restrictive,switch,0
28,19,restrictive,frame,0
28,19,restrictive,picture,0
30,19,restrictive,eraser,0
30,19,restrictive,tissue,0
30,19,restrictive,newspaper,0
30,19,restrictive,comb,0
18,19,restrictive,stone,0
18,19,restrictive,rope,0
18,19,restrictive,wood,0
18,19,restrictive,bucket,0
7,19,non-restrictive,knife,0
7,19,non-restrictive,weighing-scales,0
7,19,non-restrictive,jug,0
7,19,non-restrictive,mushrooms,0
12,19,restrictive,bell,0
12,19,restrictive,drum,0
12,19,restrictive,duck,0
12,19,restrictive,bricks,0
21,19,non-restrictive,cup,0
21,19,non-restrictive,kitten,0
21,19,non-restrictive,block,0
21,19,non-restrictive,crayon,0
43,19,non-restrictive,apple,34
43,19,non-restrictive,chalk,0
43,19,non-restrictive,ruler,0
43,19,non-restrictive,shirt,0
47,19,non-restrictive,bow,24
47,19,non-restrictive,gum,0
47,19,non-restrictive,stand,0
47,19,non-restrictive,violin,0
17,19,non-restrictive,ribbon,0
17,19,non-restrictive,dress,0
17,19,non-restrictive,lantern,0
17,19,non-restrictive,backpack,0
20,19,restrictive,bread,0
20,19,restrictive,spoon,0
20,19,restrictive,spatula,0
20,19,restrictive,bowl,0
19,19,non-restrictive,stick,0
19,19,non-restrictive,feather,0
19,19,non-restrictive,leaf,0
19,19,non-restrictive,football,0
42,19,restrictive,cone,96
42,19,restrictive,shell,0
42,19,restrictive,orange,0
42,19,restrictive,stone,0
40,19,restrictive,shoelace,0
40,19,restrictive,shampoo,0
40,19,restrictive,mat,0
40,19,restrictive,buckle,0
5,19,non-restrictive,shuttle-cock,0
5,19,non-restrictive,ball,1
5,19,non-restrictive,paper-plane,0
5,19,non-restrictive,acorns,0
23,19,non-restrictive,hook,75
23,19,non-restrictive,poster,0
23,19,non-restrictive,towel,0
23,19,non-restrictive,coat,0
16,19,restrictive,hat,78
16,19,restrictive,wallet,0
16,19,restrictive,magnifying-glass,0
16,19,restrictive,folder,0
14,19,restrictive,briefcase,0
14,19,restrictive,glasses,0
14,19,restrictive,cigarettes,13
14,19,restrictive,filofax,0
13,19,non-restrictive,car,73
13,19,non-restrictive,boat,0
13,19,non-restrictive,birds,0
13,19,non-restrictive,sun,0
46,19,restrictive,peeler,8
46,19,restrictive,pot,0
46,19,restrictive,carrot,0
46,19,restrictive,laddle,0
27,19,non-restrictive,package,59
27,19,non-restrictive,coin,0
27,19,non-restrictive,coaster,0
27,19,non-restrictive,candle,0
26,19,restrictive,peach,69
26,19,restrictive,rope,0
26,19,restrictive,canvas,0
26,19,restrictive,keyboard,0
39,19,non-restrictive,mop,0
39,19,non-restrictive,broom,0
39,19,non-restrictive,cloth,39
39,19,non-restrictive,apron,62
4,19,restrictive,baby,2
4,19,restrictive,plant,0
4,19,restrictive,stool,0
4,19,restrictive,rocking-horse,0
3,19,non-restrictive,car,0
3,19,non-restrictive,houses,84
3,19,non-restrictive,dustbin,0
3,19,non-restrictive,man,0
35,19,non-restrictive,puzzle,0
35,19,non-restrictive,notebook,0
35,19,non-restrictive,pillow,0
35,19,non-restrictive,radio,0
48,19,restrictive,carpet,0
48,19,restrictive,dustpan,0
48,19,restrictive,roller,0
48,19,restrictive,footstool,4
11,19,non-restrictive,mirror,3
11,19,non-restrictive,dog,0
11,19,non-restrictive,wastebin,0
11,19,non-restrictive,washing-machine,0
2,19,restrictive,chair,40
2,19,restrictive,lipstick,0
2,19,restrictive,wine,0
2,19,restrictive,cheese,0
22,19,restrictive,vase,0
22,19,restrictive,cushion,0
22,19,restrictive,flower,0
22,19,restrictive,magazine,0
31,19,non-restrictive,cap,35
31,19,non-restrictive,watch,0
31,19,non-restrictive,headphones,0
31,19,non-restrictive,dice,0
29,19,non-restrictive,sock,1
29,19,non-restrictive,milk,0
29,19,non-restrictive,glove,0
29,19,non-restrictive,nut,0
33,19,non-restrictive,kettle,14
33,19,non-restrictive,beer,0
33,19,non-restrictive,mug,0
33,19,non-restrictive,biscuit,0
25,19,non-restrictive,glass,88
25,19,non-restrictive,rabbit,0
25,19,non-restrictive,plate,0
25,19,non-restrictive,potato,0
10,19,restrictive,cup,0
10,19,restrictive,bag,0
10,19,restrictive,book,0
10,19,restrictive,door,0
9,19,non-restrictive,television,88
9,19,non-restrictive,piano,0
9,19,non-restrictive,table,0
9,19,non-restrictive,telephone,0
50,19,restrictive,rubberband,0
50,19,restrictive,scissors,0
50,19,restrictive,stamp,0
50,19,restrictive,envelope,66
15,19,non-restrictive,bird,4
15,19,non-restrictive,ball,0
15,19,non-restrictive,hen,0
15,19,non-restrictive,dog,0
1,19,non-restrictive,ball,4
1,19,non-restrictive,cake,0
1,19,non-restrictive,toy-car,0
1,19,non-restrictive,toy-train,0
8,19,restrictive,child,0
8,19,restrictive,tv-monitor,0
8,19,restrictive,toy-bear,0
8,19,restrictive,microscope,0
44,19,restrictive,safe,2
44,19,restrictive,pan,0
44,19,restrictive,bolt,0
44,19,restrictive,handle,0
4,20,non-restrictive,rocking-horse,0
4,20,non-restrictive,baby,0
4,20,non-restrictive,plant,0
4,20,non-restrictive,stool,0
11,20,restrictive,washing-machine,0
11,20,restrictive,mirror,0
11,20,restrictive,dog,0
11,20,restrictive,wastebin,0
29,20,restrictive,nut,0
29,20,restrictive,sock,0
29,20,restrictive,milk,0
29,20,restrictive,glove,0
7,20,restrictive,mushrooms,0
7,20,restrictive,knife,0
7,20,restrictive,weighing-scales,0
7,20,restrictive,jug,0
22,20,non-restrictive,magazine,0
22,20,non-restrictive,vase,0
22,20,non-restrictive,cushion,0
22,20,non-restrictive,flower,0
13,20,restrictive,sun,0
13,20,restrictive,car,0
13,20,restrictive,boat,0
13,20,restrictive,birds,0
6,20,non-restrictive,animal,0
6,20,non-restrictive,cactus,8
6,20,non-restrictive,moon,0
6,20,non-restrictive,mountain,0
12,20,non-restrictive,bricks,0
12,20,non-restrictive,bell,0
12,20,non-restrictive,drum,0
12,20,non-restrictive,duck,0
43,20,restrictive,shirt,0
43,20,restrictive,apple,0
43,20,restrictive,chalk,0
43,20,restrictive,ruler,0
24,20,non-restrictive,card,0
24,20,non-restrictive,scarf,0
24,20,non-restrictive,pencil,0
24,20,non-restrictive,needle,0
50,20,non-restrictive,envelope,0
50,20,non-restrictive,rubberband,0
50,20,non-restrictive,scissors,0
50,20,non-restrictive,stamp,0
1,20,restrictive,toy-train,0
1,20,restrictive,ball,0
1,20,restrictive,cake,0
1,20,restrictive,toy-car,0
5,20,restrictive,acorns,0
5,20,restrictive,shuttle-cock,0
5,20,restrictive,ball,0
5,20,restrictive,paper-plane,0
37,20,restrictive,boxes,0
37,20,restrictive,clips,0
37,20,restrictive,lego,0
37,20,restrictive,papers,0
23,20,restrictive,coat,0
23,20,restrictive,hook,0
23,20,restrictive,poster,0
23,20,restrictive,towel,0
42,20,non-restrictive,stone,0
42,20,non-restrictive,cone,0
42,20,non-restrictive,shell,0
42,20,non-restrictive,orange,0
47,20,restrictive,violin,0
47,20,restrictive,bow,0
47,20,restrictive,gum,0
47,20,restrictive,stand,0
27,20,restrictive,candle,0
27,20,restrictive,package,0
27,20,restrictive,coin,0
27,20,restrictive,coaster,0
41,20,restrictive,toothbrish,0
41,20,restrictive,iron,0
41,20,restrictive,blouse,0
41,20,restrictive,pin,0
10,20,non-restrictive,door,0
10,20,non-restrictive,cup,0
10,20,non-restrictive,bag,0
10,20,non-restrictive,book,0
35,20,restrictive,radio,32
35,20,restrictive,puzzle,49
35,20,restrictive,notebook,0
35,20,restrictive,pillow,0
19,20,restrictive,football,0
19,20,restrictive,stick,0
19,20,restrictive,feather,0
19,20,restrictive,leaf,0
44,20,non-restrictive,handle,0
44,20,non-restrictive,safe,0
44,20,non-restrictive,pan,0
44,20,non-restrictive,bolt,0
32,20,non-restrictive,seed,0
32,20,non-restrictive,bottle,0
32,20,non-restrictive,lemon,0
32,20,non-restrictive,sponge,0
26,20,non-restrictive,keyboard,0
26,20,non-restrictive,peach,0
26,20,non-restrictive,rope,0
26,20,non-restrictive,canvas,0
2,20,non-restrictive,cheese,0
2,20,non-restrictive,chair,0
2,20,non-restrictive,lipstick,0
2,20,non-restrictive,wine,0
49,20,restrictive,flag,0
49,20,restrictive,pouch,0
49,20,restrictive,balloon,0
49,20,restrictive,pump,0
48,20,non-restrictive,footstool,0
48,20,non-restrictive,carpet,0
48,20,non-restrictive,dustpan,0
48,20,non-restrictive,roller,0
30,20,non-restrictive,comb,0
30,20,non-restrictive,eraser,0
30,20,non-restrictive,tissue,0
30,20,non-restrictive,newspaper,0
46,20,non-restrictive,laddle,0
46,20,non-restrictive,peeler,0
46,20,non-restrictive,pot,0
46,20,non-restrictive,carrot,0
31,20,restrictive,dice,0
31,20,restrictive,cap,0
31,20,restrictive,watch,0
31,20,restrictive,headphones,0
20,20,non-restrictive,bowl,0
20,20,non-restrictive,bread,0
20,20,non-restrictive,spoon,0
20,20,non-restrictive,spatula,0
34,20,non-restrictive,envelope,0
34,20,non-restrictive,box,0
34,20,non-restrictive,gift,0
34,20,non-restrictive,suitcase,0
9,20,restrictive,telephone,0
9,20,restrictive,television,0
9,20,restrictive,piano,0
9,20,restrictive,table,0
16,20,non-restrictive,folder,75
16,20,non-restrictive,hat,0
16,20,non-restrictive,wallet,0
16,20,non-restrictive,magnifying-glass,0
3,20,restrictive,man,0
3,20,restrictive,car,0
3,20,restrictive,houses,0
3,20,restrictive,dustbin,0
45,20,restrictive,ladle,0
45,20,restrictive,hammer,0
45,20,restrictive,dough,0
45,20,restrictive,glass,0
18,20,non-restrictive,bucket,0
18,20,non-restrictive,stone,0
18,20,non-restrictive,rope,0
18,20,non-restrictive,wood,0
28,20,non-restrictive,picture,0
28,20,non-restrictive,lamp,0
28,20,non-restrictive,switch,0
28,20,non-restrictive,frame,0
33,20,restrictive,biscuit,0
33,20,restrictive,kettle,0
33,20,restrictive,beer,0
33,20,restrictive,mug,0
38,20,non-restrictive,mitten,0
38,20,non-restrictive,marker,0
38,20,non-restrictive,key,0
38,20,non-restrictive,banana,0
25,20,restrictive,potato,0
25,20,restrictive,glass,0
25,20,restrictive,rabbit,0
25,20,restrictive,plate,0
21,20,restrictive,crayon,0
21,20,restrictive,cup,0
21,20,restrictive,kitten,0
21,20,restrictive,block,0
40,20,non-restrictive,buckle,0
40,20,non-restrictive,shoelace,0
40,20,non-restrictive,shampoo,0
40,20,non-restrictive,mat,0
8,20,non-restrictive,microscope,68
8,20,non-restrictive,child,0
8,20,non-restrictive,tv-monitor,0
8,20,non-restrictive,toy-bear,0
14,20,non-restrictive,filofax,0
14,20,non-restrictive,briefcase,0
14,20,non-restrictive,glasses,2
14,20,non-restrictive,cigarettes,0
15,20,restrictive,dog,0
15,20,restrictive,bird,0
15,20,restrictive,ball,0
15,20,restrictive,hen,7
39,20,restrictive,apron,0
39,20,restrictive,mop,0
39,20,restrictive,broom,0
39,20,restrictive,cloth,0
36,20,non-restrictive,pot,0
36,20,non-restrictive,mascara,0
36,20,non-restrictive,brush,0
36,20,non-restrictive,mirror,0
17,20,restrictive,backpack,0
17,20,restrictive,ribbon,0
17,20,restrictive,dress,0
17,20,restrictive,lantern,0
3,21,non-restrictive,man,0
3,21,non-restrictive,car,0
3,21,non-restrictive,houses,0
3,21,non-restrictive,dustbin,0
2,21,restrictive,cheese,0
2,21,restrictive,chair,0
2,21,restrictive,lipstick,0
2,21,restrictive,wine,0
47,21,non-restrictive,violin,0
47,21,non-restrictive,bow,0
47,21,non-restrictive,gum,0
47,21,non-restrictive,stand,0
37,21,non-restrictive,boxes,0
37,21,non-restrictive,clips,0
37,21,non-restrictive,lego,0
37,21,non-restrictive,papers,0
30,21,restrictive,comb,0
30,21,restrictive,eraser,0
30,21,restrictive,tissue,0
30,21,restrictive,newspaper,0
12,21,restrictive,bricks,0
12,21,restrictive,bell,0
12,21,restrictive,drum,0
12,21,restrictive,duck,0
17,21,non-restrictive,backpack,0
17,21,non-restrictive,ribbon,0
17,21,non-restrictive,dress,0
17,21,non-restrictive,lantern,0
31,21,non-restrictive,dice,0
31,21,non-restrictive,cap,0
31,21,non-restrictive,watch,0
31,21,non-restrictive,headphones,0
1,21,non-restrictive,toy-train,0
1,21,non-restrictive,ball,0
1,21,non-restrictive,cake,0
1,21,non-restrictive,toy-car,1
22,21,restrictive,magazine,0
22,21,restrictive,vase,0
22,21,restrictive,cushion,0
22,21,restrictive,flower,0
11,21,non-restrictive,washing-machine,0
11,21,non-restrictive,mirror,0
11,21,non-restrictive,dog,0
11,21,non-restrictive,wastebin,0
50,21,restrictive,envelope,0
50,21,restrictive,rubberband,0
50,21,restrictive,scissors,0
50,21,restrictive,stamp,0
5,21,non-restrictive,acorns,0
5,21,non-restrictive,shuttle-cock,0
5,21,non-restrictive,ball,0
5,21,non-restrictive,paper-plane,0
19,21,non-restrictive,football,22
19,21,non-restrictive,stick,0
19,21,non-restrictive,feather,0
19,21,non-restrictive,leaf,0
4,21,restrictive,rocking-horse,0
4,21,restrictive,baby,0
4,21,restrictive,plant,0
4,21,restrictive,stool,0
40,21,restrictive,buckle,0
40,21,restrictive,shoelace,0
40,21,restrictive,shampoo,0
40,21,restrictive,mat,0
7,21,non-restrictive,mushrooms,0
7,21,non-restrictive,knife,0
7,21,non-restrictive,weighing-scales,0
7,21,non-restrictive,jug,0
20,21,restrictive,bowl,0
20,21,restrictive,bread,0
20,21,restrictive,spoon,0
20,21,restrictive,spatula,0
42,21,restrictive,stone,0
42,21,restrictive,cone,0
42,21,restrictive,shell,0
42,21,restrictive,orange,0
41,21,non-restrictive,toothbrish,0
41,21,non-restrictive,iron,0
41,21,non-restrictive,blouse,0
41,21,non-restrictive,pin,0
14,21,restrictive,filofax,0
14,21,restrictive,briefcase,0
14,21,restrictive,glasses,0
14,21,restrictive,cigarettes,0
34,21,restrictive,envelope,0
34,21,restrictive,box,0
34,21,restrictive,gift,0
34,21,restrictive,suitcase,0
38,21,restrictive,mitten,0
38,21,restrictive,marker,0
38,21,restrictive,key,0
38,21,restrictive,banana,0
24,21,restrictive,card,0
24,21,restrictive,scarf,0
24,21,restrictive,pencil,0
24,21,restrictive,needle,0
29,21,non-restrictive,nut,0
29,21,non-restrictive,sock,0
29,21,non-restrictive,milk,0
29,21,non-restrictive,glove,0
44,21,restrictive,handle,0
44,21,restrictive,safe,0
44,21,restrictive,pan,76
44,21,restrictive,bolt,0
21,21,non-restrictive,crayon,0
21,21,non-restrictive,cup,0
21,21,non-restrictive,kitten,0
21,21,non-restrictive,block,78
28,21,restrictive,picture,0
28,21,restrictive,lamp,0
28,21,restrictive,switch,0
28,21,restrictive,frame,0
10,21,restrictive,door,0
10,21,restrictive,cup,0
10,21,restrictive,bag,0
10,21,restrictive,book,0
16,21,restrictive,folder,0
16,21,restrictive,hat,0
16,21,restrictive,wallet,0
16,21,restrictive,magnifying-glass,0
25,21,non-restrictive,potato,0
25,21,non-restrictive,glass,0
25,21,non-restrictive,rabbit,0
25,21,non-restrictive,plate,0
15,21,non-restrictive,dog,0
15,21,non-restrictive,bird,0
15,21,non-restrictive,ball,0
15,21,non-restrictive,hen,0
27,21,non-restrictive,candle,0
27,21,non-restrictive,package,0
27,21,non-restrictive,coin,0
27,21,non-restrictive,coaster,0
39,21,non-restrictive,apron,0
39,21,non-restrictive,mop,0
39,21,non-restrictive,broom,0
39,21,non-restrictive,cloth,0
43,21,non-restrictive,shirt,0
43,21,non-restrictive,apple,0
43,21,non-restrictive,chalk,0
43,21,non-restrictive,ruler,25
26,21,restrictive,keyboard,0
26,21,restrictive,peach,0
26,21,restrictive,rope,0
26,21,restrictive,canvas,0
23,21,non-restrictive,coat,0
23,21,non-restrictive,hook,0
23,21,non-restrictive,poster,0
23,21,non-restrictive,towel,0
32,21,restrictive,seed,0
32,21,restrictive,bottle,7
32,21,restrictive,lemon,0
32,21,restrictive,sponge,0
8,21,restrictive,microscope,60
8,21,restrictive,child,0
8,21,restrictive,tv-monitor,0
8,21,restrictive,toy-bear,0
18,21,restrictive,bucket,0
18,21,restrictive,stone,0
18,21,restrictive,rope,0
18,21,restrictive,wood,0
9,21,non-restrictive,telephone,0
9,21,non-restrictive,television,0
9,21,non-restrictive,piano,0
9,21,non-restrictive,table,0
46,21,restrictive,laddle,0
46,21,restrictive,peeler,0
46,21,restrictive,pot,0
46,21,restrictive,carrot,0
35,21,non-restrictive,radio,0
35,21,non-restrictive,puzzle,0
35,21,non-restrictive,notebook,0
35,21,non-restrictive,pillow,0
45,21,non-restrictive,ladle,0
45,21,non-restrictive,hammer,0
45,21,non-restrictive,dough,0
45,21,non-restrictive,glass,0
48,21,restrictive,footstool,0
48,21,restrictive,carpet,0
48,21,restrictive,dustpan,0
48,21,restrictive,roller,0
49,21,non-restrictive,flag,61
49,21,non-restrictive,pouch,37
49,21,non-restrictive,balloon,0
49,21,non-restrictive,pump,0
6,21,restrictive,animal,0
6,21,restrictive,cactus,0
6,21,restrictive,moon,47
6,21,restrictive,mountain,0
36,21,restrictive,pot,0
36,21,restrictive,mascara,0
36,21,restrictive,brush,0
36,21,restrictive,mirror,0
33,21,non-restrictive,biscuit,14
33,21,non-restrictive,kettle,0
33,21,non-restrictive,beer,0
33,21,non-restrictive,mug,0
13,21,non-restrictive,sun,0
13,21,non-restrictive,car,0
13,21,non-restrictive,boat,0
13,21,non-restrictive,birds,0
46,22,non-restrictive,carrot,0
46,22,non-restrictive,laddle,0
46,22,non-restrictive,peeler,0
46,22,non-restrictive,pot,0
8,22,non-restrictive,toy-bear,0
8,22,non-restrictive,microscope,23
8,22,non-restrictive,child,0
8,22,non-restrictive,tv-monitor,0
30,22,non-restrictive,newspaper,0
30,22,non-restrictive,comb,0
30,22,non-restrictive,eraser,0
30,22,non-restrictive,tissue,0
39,22,restrictive,cloth,0
39,22,restrictive,apron,0
39,22,restrictive,mop,0
39,22,restrictive,broom,0
7,22,restrictive,jug,0
7,22,restrictive,mushrooms,0
7,22,restrictive,knife,0
7,22,restrictive,weighing-scales,0
50,22,non-restrictive,stamp,0
50,22,non-restrictive,envelope,0
50,22,non-restrictive,rubberband,0
50,22,non-restrictive,scissors,0
6,22,non-restrictive,mountain,0
6,22,non-restrictive,animal,0
6,22,non-restrictive,cactus,0
6,22,non-restrictive,moon,0
32,22,non-restrictive,sponge,0
32,22,non-restrictive,seed,0
32,22,non-restrictive,bottle,0
32,22,non-restrictive,lemon,0
21,22,restrictive,block,0
21,22,restrictive,crayon,0
21,22,restrictive,cup,0
21,22,restrictive,kitten,0
26,22,non-restrictive,canvas,0
26,22,non-restrictive,keyboard,0
26,22,non-restrictive,peach,0
26,22,non-restrictive,rope,0
48,22,non-restrictive,roller,0
48,22,non-restrictive,footstool,0
48,22,non-restrictive,carpet,0
48,22,non-restrictive,dustpan,0
45,22,restrictive,glass,0
45,22,restrictive,ladle,0
45,22,restrictive,hammer,0
45,22,restrictive,dough,0
1,22,restrictive,toy-car,0
1,22,restrictive,toy-train,0
1,22,restrictive,ball,0
1,22,restrictive,cake,0
38,22,non-restrictive,banana,0
38,22,non-restrictive,mitten,0
38,22,non-restrictive,marker,0
38,22,non-restrictive,key,0
27,22,restrictive,coaster,0
27,22,restrictive,candle,0
27,22,restrictive,package,0
27,22,restrictive,coin,0
22,22,non-restrictive,flower,0
22,22,non-restrictive,magazine,0
22,22,non-restrictive,vase,0
22,22,non-restrictive,cushion,0
19,22,restrictive,leaf,0
19,22,restrictive,football,0
19,22,restrictive,stick,0
19,22,restrictive,feather,0
40,22,non-restrictive,mat,0
40,22,non-restrictive,buckle,0
40,22,non-restrictive,shoelace,0
40,22,non-restrictive,shampoo,0
35,22,restrictive,pillow,0
35,22,restrictive,radio,0
35,22,restrictive,puzzle,0
35,22,restrictive,notebook,0
2,22,non-restrictive,wine,0
2,22,non-restrictive,cheese,0
2,22,non-restrictive,chair,0
2,22,non-restrictive,lipstick,0
37,22,restrictive,papers,0
37,22,restrictive,boxes,0
37,22,restrictive,clips,0
37,22,restrictive,lego,0
23,22,restrictive,towel,0
23,22,restrictive,coat,0
23,22,restrictive,hook,0
23,22,restrictive,poster,0
16,22,non-restrictive,magnifying-glass,0
16,22,non-restrictive,folder,0
16,22,non-restrictive,hat,0
16,22,non-restrictive,wallet,0
17,22,restrictive,lantern,0
17,22,restrictive,backpack,0
17,22,restrictive,ribbon,0
17,22,restrictive,dress,0
18,22,non-restrictive,wood,0
18,22,non-restrictive,bucket,0
18,22,non-restrictive,stone,0
18,22,non-restrictive,rope,0
15,22,restrictive,hen,0
15,22,restrictive,dog,0
15,22,restrictive,bird,0
15,22,restrictive,ball,0
24,22,non-restrictive,needle,0
24,22,non-restrictive,card,0
24,22,non-restrictive,scarf,0
24,22,non-restrictive,pencil,0
34,22,non-restrictive,suitcase,0
34,22,non-restrictive,envelope,0
34,22,non-restrictive,box,0
34,22,non-restrictive,gift,0
31,22,restrictive,headphones,0
31,22,restrictive,dice,0
31,22,restrictive,cap,0
31,22,restrictive,watch,0
25,22,restrictive,plate,0
25,22,restrictive,potato,0
25,22,restrictive,glass,0
25,22,restrictive,rabbit,0
11,22,restrictive,wastebin,0
11,22,restrictive,washing-machine,0
11,22,restrictive,mirror,0
11,22,restrictive,dog,0
20,22,non-restrictive,spatula,0
20,22,non-restrictive,bowl,0
20,22,non-restrictive,bread,0
20,22,non-restrictive,spoon,0
13,22,restrictive,birds,0
13,22,restrictive,sun,0
13,22,restrictive,car,0
13,22,restrictive,boat,0
41,22,restrictive,pin,0
41,22,restrictive,toothbrish,0
41,22,restrictive,iron,0
41,22,restrictive,blouse,0
4,22,non-restrictive,stool,0
4,22,non-restrictive,rocking-horse,0
4,22,non-restrictive,baby,0
4,22,non-restrictive,plant,0
47,22,restrictive,stand,0
47,22,restrictive,violin,0
47,22,restrictive,bow,0
47,22,restrictive,gum,0
9,22,restrictive,table,0
9,22,restrictive,telephone,0
9,22,restrictive,television,0
9,22,restrictive,piano,0
28,22,non-restrictive,frame,0
28,22,non-restrictive,picture,0
28,22,non-restrictive,lamp,0
28,22,non-restrictive,switch,0
10,22,non-restrictive,book,0
10,22,non-restrictive,door,0
10,22,non-restrictive,cup,0
10,22,non-restrictive,bag,0
43,22,restrictive,ruler,0
43,22,restrictive,shirt,0
43,22,restrictive,apple,0
43,22,restrictive,chalk,0
3,22,restrictive,dustbin,0
3,22,restrictive,man,0
3,22,restrictive,car,0
3,22,restrictive,houses,0
14,22,non-restrictive,cigarettes,33
14,22,non-restrictive,filofax,0
14,22,non-restrictive,briefcase,0
14,22,non-restrictive,glasses,0
49,22,restrictive,pump,0
49,22,restrictive,flag,0
49,22,restrictive,pouch,0
49,22,restrictive,balloon,0
12,22,non-restrictive,duck,0
12,22,non-restrictive,bricks,0
12,22,non-restrictive,bell,0
12,22,non-restrictive,drum,0
42,22,non-restrictive,orange,0
42,22,non-restrictive,stone,0
42,22,non-restrictive,cone,0
42,22,non-restrictive,shell,0
44,22,non-restrictive,bolt,0
44,22,non-restrictive,handle,0
44,22,non-restrictive,safe,0
44,22,non-restrictive,pan,0
5,22,restrictive,paper-plane,0
5,22,restrictive,acorns,0
5,22,restrictive,shuttle-cock,0
5,22,restrictive,ball,0
36,22,non-restrictive,mirror,0
36,22,non-restrictive,pot,0
36,22,non-restrictive,mascara,0
36,22,non-restrictive,brush,0
29,22,restrictive,glove,0
29,22,restrictive,nut,0
29,22,restrictive,sock,0
29,22,restrictive,milk,0
33,22,restrictive,mug,0
33,22,restrictive,biscuit,0
33,22,restrictive,kettle,0
33,22,restrictive,beer,0
