subject_nr,trial,condition,sentence_id,word_index,WordRole,word,start_s,end_s,window_ms,prop_pos1,prop_pos2,prop_pos3,prop_pos4,prop_target,prop_subject,no_object_gaze,n_samples
2,25,restrictive,8,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
2,25,restrictive,8,2,aux,will,0.651,0.777,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
2,25,restrictive,8,3,ROOT,play,0.861,1.155,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
2,25,restrictive,8,4,det,the,1.281,1.344,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,25,restrictive,8,5,dobj,piano,1.449,2.919,1470.0,0.0,1.0,0.0,0.0,1.0,0.944444,False,195
2,26,restrictive,22,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,26,restrictive,22,1,nsubj,girl,0.147,0.504,357.0,0.0,0.0,0.0,0.0,0.0,0.0,True,39
2,26,restrictive,22,2,aux,will,0.609,0.777,168.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
2,26,restrictive,22,3,ROOT,zip,0.924,1.071,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15
2,26,restrictive,22,4,det,the,1.26,1.323,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,26,restrictive,22,5,dobj,coat,1.407,2.583,1176.0,0.0,0.0,0.925926,0.074074,0.074074,0.0,False,134
2,27,restrictive,14,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
2,27,restrictive,14,1,nsubj,boy,0.147,0.399,252.0,0.0,1.0,0.0,0.0,0.0,0.0,False,29
2,27,restrictive,14,2,aux,will,0.525,0.651,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,27,restrictive,14,3,ROOT,walk,0.756,1.029,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
2,27,restrictive,14,4,det,the,1.134,1.197,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,27,restrictive,14,5,dobj,dog,1.323,2.688,1365.0,0.0,0.222222,0.777778,0.0,0.0,0.0,False,121
2,28,restrictive,38,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,28,restrictive,38,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
2,28,restrictive,38,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
2,28,restrictive,38,3,ROOT,tie,0.84,1.155,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
2,28,restrictive,38,4,det,the,1.197,1.281,84.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13
2,28,restrictive,38,5,dobj,apron,1.491,2.772,1281.0,0.0,0.0,1.0,0.0,0.0,0.0,False,184
2,29,non-restrictive,15,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,29,non-restrictive,15,1,nsubj,businessman,0.168,1.029,861.0,0.0,0.0,0.0,0.0,0.0,0.0,True,128
2,29,non-restrictive,15,2,aux,will,1.218,1.344,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12
2,29,non-restrictive,15,3,ROOT,forget,1.428,1.827,399.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
2,29,non-restrictive,15,4,det,the,1.974,2.037,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
2,29,non-restrictive,15,5,dobj,hat,2.163,3.234,1071.0,1.0,0.0,0.0,0.0,1.0,0.0,False,152
2,30,non-restrictive,1,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,30,non-restrictive,1,1,nsubj,woman,0.189,0.504,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
2,30,non-restrictive,1,2,aux,will,0.672,0.777,105.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15
2,30,non-restrictive,1,3,ROOT,try,0.882,1.155,273.0,0.0,1.0,0.0,0.0,0.0,0.0,False,41
2,30,non-restrictive,1,4,det,the,1.26,1.323,63.0,0.0,1.0,0.0,0.0,0.0,0.0,False,9
2,30,non-restrictive,1,5,dobj,wine,1.449,2.688,1239.0,0.0,1.0,0.0,0.0,0.0,0.26087,False,177
2,31,non-restrictive,21,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,31,non-restrictive,21,1,nsubj,woman,0.189,0.504,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
2,31,non-restrictive,21,2,aux,will,0.672,0.798,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,31,non-restrictive,21,3,ROOT,move,0.882,1.155,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
2,31,non-restrictive,21,4,det,the,1.239,1.281,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7
2,31,non-restrictive,21,5,dobj,flower,1.407,2.772,1365.0,0.0,1.0,0.0,0.0,0.0,0.0,False,172
2,32,non-restrictive,45,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,32,non-restrictive,45,1,nsubj,chef,0.21,0.462,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,28
2,32,non-restrictive,45,2,aux,will,0.609,0.735,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,32,non-restrictive,45,3,ROOT,carry,0.819,1.176,357.0,0.0,0.0,0.0,0.0,0.0,0.0,True,53
2,32,non-restrictive,45,4,det,the,1.302,1.365,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,32,non-restrictive,45,5,dobj,carrot,1.47,2.688,1218.0,0.0,1.0,0.0,0.0,0.0,0.0,False,176
2,33,non-restrictive,29,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,33,non-restrictive,29,1,nsubj,grandmother,0.126,0.882,756.0,0.0,0.0,0.0,0.0,0.0,0.0,True,108
2,33,non-restrictive,29,2,aux,will,1.197,1.302,105.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7
2,33,non-restrictive,29,3,ROOT,turn,1.386,1.659,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,40
2,33,non-restrictive,29,4,det,the,1.743,1.806,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,33,non-restrictive,29,5,dobj,newspaper,1.953,2.814,861.0,0.0,1.0,0.0,0.0,0.0,0.0,False,122
2,34,non-restrictive,3,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,34,non-restrictive,3,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
2,34,non-restrictive,3,2,aux,will,0.651,0.777,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
2,34,non-restrictive,3,3,ROOT,touch,0.861,1.155,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
2,34,non-restrictive,3,4,det,the,1.302,1.365,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,34,non-restrictive,3,5,dobj,baby,1.491,2.814,1323.0,1.0,0.0,0.0,0.0,1.0,0.333333,False,186
2,35,non-restrictive,27,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,35,non-restrictive,27,1,nsubj,boy,0.147,0.399,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,38
2,35,non-restrictive,27,2,aux,will,0.525,0.651,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4
2,35,non-restrictive,27,3,ROOT,touch,0.735,1.029,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,42
2,35,non-restrictive,27,4,det,the,1.134,1.218,84.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12
2,35,non-restrictive,27,5,dobj,lamp,1.344,2.478,1134.0,1.0,0.0,0.0,0.0,1.0,0.0,False,134
2,36,non-restrictive,37,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,36,non-restrictive,37,1,nsubj,boy,0.147,0.441,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
2,36,non-restrictive,37,2,aux,will,0.567,0.714,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
2,36,non-restrictive,37,3,ROOT,move,0.798,1.071,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15
2,36,non-restrictive,37,4,det,the,1.155,1.218,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,36,non-restrictive,37,5,dobj,banana,1.323,2.793,1470.0,0.0,0.735294,0.264706,0.0,0.264706,0.014493,False,211
2,37,restrictive,18,0,det,The,0.021,0.063,42.0,0.0,1.0,0.0,0.0,0.0,0.0,False,2
2,37,restrictive,18,1,nsubj,boy,0.147,0.441,294.0,0.0,1.0,0.0,0.0,0.0,0.0,False,44
2,37,restrictive,18,2,aux,will,0.567,0.714,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
2,37,restrictive,18,3,ROOT,kick,0.819,1.071,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,28
2,37,restrictive,18,4,det,the,1.176,1.239,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,37,restrictive,18,5,dobj,football,1.344,2.688,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,True,192
2,38,non-restrictive,11,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,38,non-restrictive,11,1,nsubj,baby,0.168,0.525,357.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
2,38,non-restrictive,11,2,aux,will,0.672,0.819,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
2,38,non-restrictive,11,3,ROOT,kick,0.903,1.113,210.0,0.0,0.0,0.0,0.0,0.0,0.0,True,29
2,38,non-restrictive,11,4,det,the,1.218,1.302,84.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13
2,38,non-restrictive,11,5,dobj,bell,1.407,2.541,1134.0,0.0,0.0,0.0,0.0,0.0,1.0,True,162
2,39,restrictive,36,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,39,restrictive,36,1,nsubj,kid,0.189,0.567,378.0,0.0,0.0,0.0,0.0,0.0,0.0,True,56
2,39,restrictive,36,2,aux,will,0.714,0.84,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,39,restrictive,36,3,ROOT,build,0.945,1.239,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,43
2,39,restrictive,36,4,det,the,1.344,1.407,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
2,39,restrictive,36,5,dobj,lego,1.512,2.898,1386.0,0.0,1.0,0.0,0.0,1.0,0.8,False,195
2,40,non-restrictive,13,0,det,The,0.021,0.084,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,40,non-restrictive,13,1,nsubj,man,0.168,0.504,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
2,40,non-restrictive,13,2,aux,will,0.609,0.735,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,40,non-restrictive,13,3,ROOT,collect,0.819,1.302,483.0,0.0,0.0,0.0,0.0,0.0,0.0,True,72
2,40,non-restrictive,13,4,det,the,1.428,1.491,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,40,non-restrictive,13,5,dobj,cigarettes,1.617,3.108,1491.0,0.0,1.0,0.0,0.0,0.0,0.0,False,202
2,41,non-restrictive,49,0,det,The,0.021,0.084,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,41,non-restrictive,49,1,nsubj,man,0.168,0.462,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
2,41,non-restrictive,49,2,aux,will,0.588,0.714,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,41,non-restrictive,49,3,ROOT,pick,0.798,1.029,231.0,0.0,0.0,0.0,0.0,0.0,0.0,True,34
2,41,non-restrictive,49,4,prt,up,1.155,1.239,84.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12
2,41,non-restrictive,49,5,det,the,1.323,1.386,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,41,non-restrictive,49,6,dobj,stamp,1.533,2.814,1281.0,0.25,0.75,0.0,0.0,0.0,0.692308,False,187
2,42,non-restrictive,41,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,42,non-restrictive,41,1,nsubj,boy,0.147,0.42,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,35
2,42,non-restrictive,41,2,aux,will,0.546,0.693,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
2,42,non-restrictive,41,3,ROOT,move,0.777,1.029,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,38
2,42,non-restrictive,41,4,det,the,1.092,1.155,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
2,42,non-restrictive,41,5,dobj,orange,1.386,2.688,1302.0,0.0,1.0,0.0,0.0,0.0,0.0,False,189
2,43,non-restrictive,9,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,43,non-restrictive,9,1,nsubj,woman,0.168,0.483,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
2,43,non-restrictive,9,2,aux,will,0.609,0.735,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,43,non-restrictive,9,3,ROOT,open,0.903,1.176,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
2,43,non-restrictive,9,4,det,the,1.302,1.365,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,43,non-restrictive,9,5,dobj,book,1.47,1.869,399.0,0.0,0.0,0.0,0.0,0.0,0.0,True,58
2,44,restrictive,0,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,44,restrictive,0,1,nsubj,boy,0.147,0.42,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,32
2,44,restrictive,0,2,aux,will,0.546,0.672,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,44,restrictive,0,3,ROOT,eat,0.819,0.945,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,44,restrictive,0,4,det,the,1.05,1.113,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
2,44,restrictive,0,5,dobj,cake,1.197,2.394,1197.0,0.0,1.0,0.0,0.0,1.0,0.933333,False,173
2,45,restrictive,30,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,45,restrictive,30,1,nsubj,girl,0.147,0.462,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,48
2,45,restrictive,30,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
2,45,restrictive,30,3,ROOT,roll,0.924,1.155,231.0,0.0,0.0,0.0,0.0,0.0,0.0,True,35
2,45,restrictive,30,4,det,the,1.281,1.344,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,45,restrictive,30,5,dobj,dice,1.47,2.688,1218.0,0.0,0.0,1.0,0.0,0.0,0.0,False,174
2,46,non-restrictive,39,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,46,non-restrictive,39,1,nsubj,boy,0.147,0.42,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
2,46,non-restrictive,39,2,aux,will,0.546,0.693,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,17
2,46,non-restrictive,39,3,ROOT,move,0.777,1.008,231.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25
2,46,non-restrictive,39,4,det,the,1.071,1.113,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7
2,46,non-restrictive,39,5,dobj,shoelace,1.281,2.667,1386.0,1.0,0.0,0.0,0.0,1.0,0.923077,False,193
2,47,non-restrictive,43,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,47,non-restrictive,43,1,nsubj,man,0.168,0.462,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
2,47,non-restrictive,43,2,aux,will,0.588,0.714,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,47,non-restrictive,43,3,ROOT,wipe,0.819,1.071,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,37
2,47,non-restrictive,43,4,det,the,1.155,1.218,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,47,non-restrictive,43,5,dobj,safe,1.344,2.499,1155.0,0.0,1.0,0.0,0.0,0.0,0.611111,False,168
2,48,restrictive,20,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,48,restrictive,20,1,nsubj,baby,0.168,0.546,378.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
2,48,restrictive,20,2,aux,will,0.819,0.945,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,48,restrictive,20,3,ROOT,hug,1.071,1.218,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
2,48,restrictive,20,4,det,the,1.386,1.449,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
2,48,restrictive,20,5,dobj,kitten,1.533,2.877,1344.0,0.0,1.0,0.0,0.0,1.0,0.9375,False,171
2,49,restrictive,2,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
2,49,restrictive,2,1,nsubj,policeman,0.147,0.903,756.0,1.0,0.0,0.0,0.0,0.0,0.666667,False,112
2,49,restrictive,2,2,aux,will,1.05,1.176,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
2,49,restrictive,2,3,ROOT,arrest,1.26,1.722,462.0,0.0,0.0,0.0,0.0,0.0,0.0,True,69
2,49,restrictive,2,4,det,the,1.827,1.89,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
2,49,restrictive,2,5,dobj,man,1.974,3.192,1218.0,0.0,1.0,0.0,0.0,0.0,0.857143,False,170
3,0,restrictive,13,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,0,restrictive,13,1,nsubj,man,0.168,0.462,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,43
3,0,restrictive,13,2,aux,will,0.567,0.714,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,0,restrictive,13,3,ROOT,smoke,0.84,1.197,357.0,0.0,0.0,0.0,0.0,0.0,0.0,True,53
3,0,restrictive,13,4,det,the,1.281,1.344,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,0,restrictive,13,5,dobj,cigarettes,1.47,2.961,1491.0,0.0,1.0,0.0,0.0,0.0,0.0,False,181
3,1,restrictive,1,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6
3,1,restrictive,1,1,nsubj,woman,0.189,0.525,336.0,1.0,0.0,0.0,0.0,0.0,0.6,False,50
3,1,restrictive,1,2,aux,will,0.651,0.777,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,1,restrictive,1,3,ROOT,drink,0.882,1.197,315.0,0.0,0.0,0.0,0.0,0.0,1.0,True,47
3,1,restrictive,1,4,det,the,1.323,1.407,84.0,0.0,1.0,0.0,0.0,0.0,0.0,False,13
3,1,restrictive,1,5,dobj,wine,1.512,2.751,1239.0,0.0,1.0,0.0,0.0,0.0,0.0,False,178
3,2,restrictive,33,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,2,restrictive,33,1,nsubj,boy,0.147,0.42,273.0,0.0,1.0,0.0,0.0,0.0,0.0,False,41
3,2,restrictive,33,2,aux,will,0.546,0.693,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,2,restrictive,33,3,ROOT,unzip,0.861,1.302,441.0,1.0,0.0,0.0,0.0,0.0,0.0,False,66
3,2,restrictive,33,4,det,the,1.449,1.512,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,2,restrictive,33,5,dobj,suitcase,1.68,3.192,1512.0,0.0,0.103448,0.896552,0.0,0.896552,0.472727,False,208
3,3,non-restrictive,32,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6
3,3,non-restrictive,32,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,1.0,True,50
3,3,non-restrictive,32,2,aux,will,0.63,0.756,126.0,0.0,1.0,0.0,0.0,1.0,0.1875,False,18
3,3,non-restrictive,32,3,ROOT,carry,0.84,1.197,357.0,0.0,1.0,0.0,0.0,1.0,0.634146,False,53
3,3,non-restrictive,32,4,det,the,1.323,1.386,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,3,non-restrictive,32,5,dobj,beer,1.512,2.772,1260.0,0.272727,0.0,0.727273,0.0,0.0,0.89,False,182
3,4,non-restrictive,46,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,4,non-restrictive,46,1,nsubj,musician,0.126,0.861,735.0,0.0,0.0,1.0,0.0,0.0,0.0,False,110
3,4,non-restrictive,46,2,aux,will,1.05,1.197,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,4,non-restrictive,46,3,ROOT,move,1.281,1.575,294.0,0.0,0.0,1.0,0.0,0.0,0.0,False,44
3,4,non-restrictive,46,4,det,the,1.659,1.722,63.0,0.0,0.0,1.0,0.0,0.0,0.0,False,10
3,4,non-restrictive,46,5,dobj,violin,1.827,3.402,1575.0,0.0,0.0,1.0,0.0,0.0,0.0,False,191
3,5,non-restrictive,18,0,det,The,0.021,0.063,42.0,0.0,1.0,0.0,0.0,0.0,0.0,False,6
3,5,non-restrictive,18,1,nsubj,boy,0.147,0.441,294.0,0.0,0.0,1.0,0.0,0.0,0.0,False,44
3,5,non-restrictive,18,2,aux,will,0.567,0.714,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,5,non-restrictive,18,3,ROOT,touch,0.798,1.071,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,40
3,5,non-restrictive,18,4,det,the,1.176,1.239,63.0,1.0,0.0,0.0,0.0,0.0,0.0,False,9
3,5,non-restrictive,18,5,dobj,football,1.344,2.688,1344.0,0.176471,0.176471,0.647059,0.0,0.0,0.575,False,196
3,6,non-restrictive,20,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,0.0,0.0,False,6
3,6,non-restrictive,20,1,nsubj,baby,0.168,0.525,357.0,0.0,0.0,0.0,0.0,0.0,0.0,True,53
3,6,non-restrictive,20,2,aux,will,0.735,0.861,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,6,non-restrictive,20,3,ROOT,grab,0.945,1.344,399.0,0.0,0.0,0.0,0.0,0.0,0.0,True,59
3,6,non-restrictive,20,4,det,the,1.47,1.533,63.0,0.0,1.0,0.0,0.0,1.0,0.0,False,9
3,6,non-restrictive,20,5,dobj,kitten,1.617,2.982,1365.0,0.0,0.6,0.4,0.0,0.6,0.615385,False,196
3,7,restrictive,3,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,7,restrictive,3,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,7,restrictive,3,2,aux,will,0.672,0.798,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,7,restrictive,3,3,ROOT,bathe,0.924,1.197,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,7,restrictive,3,4,det,the,1.428,1.47,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,7,restrictive,3,5,dobj,baby,1.596,2.94,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,True,90
3,8,non-restrictive,38,0,det,The,0.021,0.063,42.0,0.0,1.0,0.0,0.0,0.0,0.5,False,6
3,8,non-restrictive,38,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,1.0,True,50
3,8,non-restrictive,38,2,aux,will,0.63,0.756,126.0,1.0,0.0,0.0,0.0,0.0,0.0,False,18
3,8,non-restrictive,38,3,ROOT,carry,0.861,1.239,378.0,0.0,0.0,0.0,0.0,0.0,1.0,True,56
3,8,non-restrictive,38,4,det,the,1.344,1.428,84.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13
3,8,non-restrictive,38,5,dobj,apron,1.617,2.919,1302.0,0.0,0.0,1.0,0.0,0.0,0.0,False,188
3,9,restrictive,9,0,det,The,0.021,0.063,42.0,0.0,1.0,0.0,0.0,0.0,0.0,False,6
3,9,restrictive,9,1,nsubj,woman,0.189,0.525,336.0,0.0,1.0,0.0,0.0,0.0,0.282609,False,50
3,9,restrictive,9,2,aux,will,0.651,0.798,147.0,0.0,0.0,0.0,0.0,0.0,1.0,True,22
3,9,restrictive,9,3,ROOT,read,0.924,1.113,189.0,1.0,0.0,0.0,0.0,0.0,0.0,False,29
3,9,restrictive,9,4,det,the,1.197,1.26,63.0,1.0,0.0,0.0,0.0,0.0,0.0,False,10
3,9,restrictive,9,5,dobj,book,1.386,2.457,1071.0,0.0,1.0,0.0,0.0,0.0,0.0,False,155
3,10,restrictive,11,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,10,restrictive,11,1,nsubj,baby,0.168,0.504,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
3,10,restrictive,11,2,aux,will,0.714,0.84,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,10,restrictive,11,3,ROOT,ring,0.966,1.134,168.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25
3,10,restrictive,11,4,det,the,1.218,1.26,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,10,restrictive,11,5,dobj,bell,1.386,2.058,672.0,1.0,0.0,0.0,0.0,1.0,0.0,False,82
3,11,restrictive,15,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,11,restrictive,15,1,nsubj,businessman,0.168,1.008,840.0,1.0,0.0,0.0,0.0,1.0,0.333333,False,125
3,11,restrictive,15,2,aux,will,1.197,1.323,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,11,restrictive,15,3,ROOT,wear,1.407,1.638,231.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,11,restrictive,15,4,det,the,1.743,1.806,63.0,1.0,0.0,0.0,0.0,1.0,0.777778,False,9
3,11,restrictive,15,5,dobj,hat,1.932,3.045,1113.0,0.0,0.0,0.0,0.0,0.0,1.0,True,161
3,12,restrictive,47,0,det,The,0.021,0.063,42.0,1.0,0.0,0.0,0.0,1.0,0.0,False,6
3,12,restrictive,47,1,nsubj,girl,0.168,0.504,336.0,1.0,0.0,0.0,0.0,1.0,0.0,False,50
3,12,restrictive,47,2,aux,will,0.672,0.819,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21
3,12,restrictive,47,3,ROOT,vacuum,0.924,1.47,546.0,1.0,0.0,0.0,0.0,1.0,0.074074,False,62
3,12,restrictive,47,4,det,the,1.554,1.617,63.0,0.0,0.0,0.0,0.0,0.0,1.0,True,9
3,12,restrictive,47,5,dobj,carpet,1.722,3.108,1386.0,0.0,0.21875,0.78125,0.0,0.0,0.333333,False,195
3,13,restrictive,31,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,13,restrictive,31,1,nsubj,woman,0.21,0.546,336.0,0.0,0.0,1.0,0.0,0.0,0.0,False,50
