TIME,BPOGX,BPOGY,aoi,trial,condition,subject_nr
2511.21729,0.48726,0.19601,subject,9,non-restrictive,20
2511.22363,0.47545,0.22965,subject,9,non-restrictive,20
2511.23047,0.47546,0.22999,subject,9,non-restrictive,20
2511.2373,0.49156,0.20594,subject,9,non-restrictive,20
2511.2439,0.51042,0.22105,elsewhere,9,non-restrictive,20
2511.25073,0.51027,0.23319,elsewhere,9,non-restrictive,20
2511.25732,0.51236,0.22415,elsewhere,9,non-restrictive,20
2518.43799,0.47592,0.16908,subject,10,non-restrictive,20
2518.44458,0.51092,0.07468,elsewhere,10,non-restrictive,20
2518.45142,0.49104,0.15664,subject,10,non-restrictive,20
2518.45801,0.50715,0.2178,elsewhere,10,non-restrictive,20
2518.46484,0.50715,0.2178,elsewhere,10,non-restrictive,20
2518.47144,0.50138,0.2077,subject,10,non-restrictive,20
2518.47827,0.50157,0.21745,subject,10,non-restrictive,20
2518.48462,0.50154,0.22327,subject,10,non-restrictive,20
2518.4917,0.50336,0.18537,subject,10,non-restrictive,20
2518.49829,0.50437,0.18822,elsewhere,10,non-restrictive,20
2518.50488,0.50437,0.18822,elsewhere,10,non-restrictive,20
2518.51172,0.49899,0.20029,subject,10,non-restrictive,20
2518.51831,0.502,0.21974,subject,10,non-restrictive,20
2518.5249,0.50203,0.2139,subject,10,non-restrictive,20
2518.53174,0.49877,0.21471,subject,10,non-restrictive,20
2518.53857,0.50624,0.20559,elsewhere,10,non-restrictive,20
2518.54517,0.50619,0.2115,elsewhere,10,non-restrictive,20
2518.552,0.50447,0.20107,elsewhere,10,non-restrictive,20
2518.55859,0.50406,0.18799,elsewhere,10,non-restrictive,20
2518.56519,0.50401,0.19412,elsewhere,10,non-restrictive,20
2518.57178,0.50733,0.2186,elsewhere,10,non-restrictive,20
2518.57861,0.49527,0.24174,subject,10,non-restrictive,20
2518.58496,0.49529,0.23294,subject,10,non-restrictive,20
2518.5918,0.48422,0.18809,subject,10,non-restrictive,20
2518.59839,0.49653,0.16404,subject,10,non-restrictive,20
2518.60547,0.49659,0.16075,subject,10,non-restrictive,20
2518.61206,0.49618,0.19732,subject,10,non-restrictive,20
2518.61865,0.49625,0.19193,subject,10,non-restrictive,20
2518.62524,0.49624,0.19834,subject,10,non-restrictive,20
2518.63208,0.50453,0.22785,elsewhere,10,non-restrictive,20
2518.63867,0.51389,0.20134,elsewhere,10,non-restrictive,20
2518.64502,0.51398,0.19538,elsewhere,10,non-restrictive,20
2518.65234,0.49994,0.21635,subject,10,non-restrictive,20
2518.65894,0.51312,0.20584,elsewhere,10,non-restrictive,20
2518.66577,0.51306,0.20858,elsewhere,10,non-restrictive,20
2518.67236,0.49908,0.20442,subject,10,non-restrictive,20
2518.67896,0.49697,0.23204,subject,10,non-restrictive,20
2518.68579,0.49697,0.2317,subject,10,non-restrictive,20
2518.69238,0.49831,0.15038,subject,10,non-restrictive,20
2518.69897,0.49038,0.16011,subject,10,non-restrictive,20
2518.70581,0.49044,0.15715,subject,10,non-restrictive,20
2518.71265,0.48614,0.16656,subject,10,non-restrictive,20
2518.71924,0.49167,0.14878,subject,10,non-restrictive,20
2518.72583,0.49162,0.14595,subject,10,non-restrictive,20
2518.73267,0.50281,0.15876,subject,10,non-restrictive,20
2518.73926,0.52234,0.18912,elsewhere,10,non-restrictive,20
2518.74609,0.52248,0.18284,elsewhere,10,non-restrictive,20
2518.75269,0.49771,0.19763,subject,10,non-restrictive,20
2518.75952,0.49823,0.18598,subject,10,non-restrictive,20
2518.76611,0.49821,0.19182,subject,10,non-restrictive,20
2518.77271,0.51227,0.18041,elsewhere,10,non-restrictive,20
2518.77954,0.50902,0.204,elsewhere,10,non-restrictive,20
2518.78613,0.509,0.21313,elsewhere,10,non-restrictive,20
2518.79297,0.50837,0.19469,elsewhere,10,non-restrictive,20
2518.79956,0.49634,0.20169,subject,10,non-restrictive,20
2518.80615,0.49633,0.20808,subject,10,non-restrictive,20
2518.81323,0.50852,0.20375,elsewhere,10,non-restrictive,20
2518.81958,0.50711,0.23077,elsewhere,10,non-restrictive,20
2518.82642,0.50711,0.23077,elsewhere,10,non-restrictive,20
2518.83301,0.49611,0.19292,subject,10,non-restrictive,20
2518.83984,0.50214,0.22046,subject,10,non-restrictive,20
2518.84644,0.50217,0.22332,subject,10,non-restrictive,20
2518.85327,0.50974,0.22577,elsewhere,10,non-restrictive,20
2518.85986,0.51295,0.21245,elsewhere,10,non-restrictive,20
2518.8667,0.51287,0.21826,elsewhere,10,non-restrictive,20
2518.87354,0.49732,0.24353,subject,10,non-restrictive,20
2518.88013,0.50381,0.24987,elsewhere,10,non-restrictive,20
2518.88672,0.50375,0.24694,elsewhere,10,non-restrictive,20
2518.89331,0.49346,0.24251,subject,10,non-restrictive,20
2518.90015,0.4967,0.23621,subject,10,non-restrictive,20
2518.90698,0.49675,0.23357,subject,10,non-restrictive,20
2518.91357,0.49357,0.25037,subject,10,non-restrictive,20
2518.92017,0.49782,0.21784,subject,10,non-restrictive,20
2518.927,0.49775,0.22065,subject,10,non-restrictive,20
2518.93384,0.50317,0.24684,subject,10,non-restrictive,20
2525.79272,0.50049,0.145,subject,11,restrictive,20
2525.79932,0.50054,0.15425,subject,11,restrictive,20
2525.80591,0.48978,0.15506,subject,11,restrictive,20
2525.81274,0.49201,0.19247,subject,11,restrictive,20
2525.81934,0.49214,0.20765,subject,11,restrictive,20
2525.82593,0.48807,0.26531,subject,11,restrictive,20
2525.83228,0.49617,0.26063,subject,11,restrictive,20
2525.83936,0.49609,0.25446,subject,11,restrictive,20
2525.84595,0.50668,0.23623,elsewhere,11,restrictive,20
2525.85278,0.50873,0.20939,elsewhere,11,restrictive,20
2525.85913,0.50894,0.19178,elsewhere,11,restrictive,20
2525.86621,0.50054,0.16063,subject,11,restrictive,20
2525.87305,0.49983,0.17373,subject,11,restrictive,20
2525.87964,0.4998,0.17965,subject,11,restrictive,20
2525.88647,0.5033,0.1698,subject,11,restrictive,20
2525.89307,0.49936,0.18295,subject,11,restrictive,20
2525.8999,0.49934,0.18894,subject,11,restrictive,20
2525.90649,0.49441,0.17714,subject,11,restrictive,20
2525.91309,0.50062,0.19838,subject,11,restrictive,20
2525.91968,0.50065,0.19246,subject,11,restrictive,20
2525.92676,0.48593,0.19643,subject,11,restrictive,20
2525.93335,0.47812,0.19526,subject,11,restrictive,20
2525.9397,0.47809,0.19262,subject,11,restrictive,20
2525.94629,0.48134,0.18757,subject,11,restrictive,20
2525.95337,0.49561,0.1911,subject,11,restrictive,20
2525.95996,0.49561,0.19737,subject,11,restrictive,20
2525.96655,0.47867,0.20859,subject,11,restrictive,20
2525.9729,0.49478,0.20834,subject,11,restrictive,20
2525.98022,0.49478,0.21421,subject,11,restrictive,20
2525.98682,0.4936,0.18108,subject,11,restrictive,20
2525.99341,0.49585,0.18444,subject,11,restrictive,20
2526.00024,0.49594,0.19366,subject,11,restrictive,20
2526.00708,0.48421,0.21752,subject,11,restrictive,20
2526.01367,0.49589,0.2213,subject,11,restrictive,20
2526.02002,0.49589,0.22705,subject,11,restrictive,20
2526.02686,0.50867,0.23003,elsewhere,11,restrictive,20
2526.03369,0.48186,0.23953,subject,11,restrictive,20
2532.9729,0.49015,0.22394,subject,12,restrictive,20
2532.97974,0.47837,0.2466,subject,12,restrictive,20
2532.98657,0.48842,0.20405,subject,12,restrictive,20
2532.99316,0.48835,0.19504,subject,12,restrictive,20
2532.99976,0.47739,0.22,subject,12,restrictive,20
2533.00659,0.48859,0.21607,subject,12,restrictive,20
2533.01318,0.48857,0.21004,subject,12,restrictive,20
2533.02002,0.49998,0.1989,subject,12,restrictive,20
2533.02661,0.5011,0.19756,subject,12,restrictive,20
2533.03345,0.50105,0.20639,subject,12,restrictive,20
2533.04004,0.50302,0.19572,subject,12,restrictive,20
2533.04688,0.50042,0.22639,subject,12,restrictive,20
2533.05347,0.50032,0.23527,subject,12,restrictive,20
2533.06006,0.49855,0.19041,subject,12,restrictive,20
2533.06665,0.50519,0.22327,elsewhere,12,restrictive,20
2533.07324,0.5053,0.21434,elsewhere,12,restrictive,20
2533.07983,0.50881,0.1966,elsewhere,12,restrictive,20
2533.08667,0.51368,0.18807,elsewhere,12,restrictive,20
2533.09326,0.51367,0.18843,elsewhere,12,restrictive,20
2533.1001,0.50109,0.1928,subject,12,restrictive,20
2533.10669,0.50929,0.17581,elsewhere,12,restrictive,20
2533.11353,0.50929,0.17581,elsewhere,12,restrictive,20
2533.12012,0.50713,0.1789,elsewhere,12,restrictive,20
2533.12695,0.50864,0.20021,elsewhere,12,restrictive,20
2533.13379,0.50859,0.19716,elsewhere,12,restrictive,20
2533.14062,0.50758,0.19631,elsewhere,12,restrictive,20
2533.14746,0.51031,0.17745,elsewhere,12,restrictive,20
2533.15405,0.51031,0.1771,elsewhere,12,restrictive,20
2533.16064,0.52038,0.17244,elsewhere,12,restrictive,20
2533.16724,0.50409,0.19225,elsewhere,12,restrictive,20
2533.17407,0.50409,0.19225,elsewhere,12,restrictive,20
2533.18091,0.50315,0.15669,subject,12,restrictive,20
2533.1875,0.51389,0.15547,elsewhere,12,restrictive,20
2533.19409,0.51399,0.14938,elsewhere,12,restrictive,20
2533.20093,0.49118,0.17398,subject,12,restrictive,20
2540.46167,0.49431,0.2313,subject,13,restrictive,20
2540.46851,0.49431,0.2313,subject,13,restrictive,20
2540.47534,0.4984,0.20014,subject,13,restrictive,20
2540.48169,0.49897,0.17995,subject,13,restrictive,20
2540.48853,0.49897,0.17995,subject,13,restrictive,20
2540.49536,0.49567,0.18767,subject,13,restrictive,20
2540.50195,0.51167,0.1948,elsewhere,13,restrictive,20
2540.5083,0.51159,0.20072,elsewhere,13,restrictive,20
2540.51514,0.49355,0.14774,subject,13,restrictive,20
2540.52173,0.49737,0.14796,subject,13,restrictive,20
2540.52881,0.49738,0.1514,subject,13,restrictive,20
2540.53516,0.48043,0.18296,subject,13,restrictive,20
2540.54175,0.4917,0.20702,subject,13,restrictive,20
2540.54834,0.49171,0.21333,subject,13,restrictive,20
2540.55566,0.49723,0.19574,subject,13,restrictive,20
2540.56201,0.49631,0.19811,subject,13,restrictive,20
2540.5686,0.49631,0.19811,subject,13,restrictive,20
2540.57544,0.49612,0.18971,subject,13,restrictive,20
2540.58252,0.49326,0.21375,subject,13,restrictive,20
2540.58887,0.49326,0.21375,subject,13,restrictive,20
2540.5957,0.4972,0.19744,subject,13,restrictive,20
2540.60229,0.50494,0.19105,elsewhere,13,restrictive,20
2540.60913,0.50494,0.19105,elsewhere,13,restrictive,20
2540.61597,0.52274,0.22009,elsewhere,13,restrictive,20
2540.62256,0.52271,0.21875,elsewhere,13,restrictive,20
2540.62915,0.52272,0.21561,elsewhere,13,restrictive,20
2540.63599,0.51398,0.22195,elsewhere,13,restrictive,20
2540.64258,0.50877,0.20691,elsewhere,13,restrictive,20
2540.64917,0.50885,0.2006,elsewhere,13,restrictive,20
2540.65601,0.50284,0.19525,subject,13,restrictive,20
2540.6626,0.50133,0.18058,subject,13,restrictive,20
2540.66943,0.50133,0.18058,subject,13,restrictive,20
2540.67603,0.51239,0.19255,elsewhere,13,restrictive,20
2540.68286,0.50562,0.1837,elsewhere,13,restrictive,20
2540.68945,0.50568,0.17767,elsewhere,13,restrictive,20
2540.69629,0.49212,0.17889,subject,13,restrictive,20
2540.70288,0.49545,0.16794,subject,13,restrictive,20
2540.70947,0.49546,0.16192,subject,13,restrictive,20
2540.71631,0.49191,0.15284,subject,13,restrictive,20
2540.7229,0.50011,0.15282,subject,13,restrictive,20
2540.72974,0.50012,0.15606,subject,13,restrictive,20
2547.70923,0.50764,0.21167,elsewhere,14,restrictive,20
2547.71606,0.499,0.2011,subject,14,restrictive,20
2547.72266,0.49893,0.216,subject,14,restrictive,20
2547.72925,0.50744,0.21926,elsewhere,14,restrictive,20
2547.73608,0.50537,0.23634,elsewhere,14,restrictive,20
2547.74292,0.50523,0.25128,elsewhere,14,restrictive,20
2547.74927,0.51201,0.27069,elsewhere,14,restrictive,20
2547.75586,0.50241,0.23363,subject,14,restrictive,20
2547.76294,0.50245,0.22754,subject,14,restrictive,20
2547.76953,0.50428,0.24736,elsewhere,14,restrictive,20
2547.77563,0.50148,0.24072,subject,14,restrictive,20
2547.78247,0.50148,0.24072,subject,14,restrictive,20
2547.78931,0.5141,0.25442,elsewhere,14,restrictive,20
2547.79639,0.5197,0.23869,elsewhere,14,restrictive,20
2547.80273,0.5197,0.23869,elsewhere,14,restrictive,20
2547.80957,0.51324,0.26491,elsewhere,14,restrictive,20
2547.81641,0.5109,0.23257,elsewhere,14,restrictive,20
2547.82324,0.5109,0.23257,elsewhere,14,restrictive,20
2547.82983,0.49936,0.25063,subject,14,restrictive,20
2547.83643,0.49655,0.26077,subject,14,restrictive,20
2547.84326,0.49655,0.26077,subject,14,restrictive,20
2547.8501,0.49744,0.24931,subject,14,restrictive,20
2547.85645,0.4892,0.25593,subject,14,restrictive,20
2547.86328,0.4892,0.25593,subject,14,restrictive,20
2547.87012,0.49457,0.23747,subject,14,restrictive,20
2547.87695,0.50178,0.23888,subject,14,restrictive,20
2547.8833,0.50178,0.23888,subject,14,restrictive,20
2547.89014,0.50502,0.20114,elsewhere,14,restrictive,20
2547.89697,0.50466,0.18201,elsewhere,14,restrictive,20
2547.90356,0.50476,0.16919,elsewhere,14,restrictive,20
2547.91016,0.49933,0.14864,subject,14,restrictive,20
2547.91699,0.48792,0.15064,subject,14,restrictive,20
2547.92358,0.48797,0.14797,subject,14,restrictive,20
2547.93018,0.4962,0.14734,subject,14,restrictive,20
2547.93701,0.49564,0.13083,subject,14,restrictive,20
2547.9436,0.49561,0.14451,subject,14,restrictive,20
2547.95044,0.47988,0.19132,subject,14,restrictive,20
2547.95679,0.49836,0.18027,subject,14,restrictive,20
2547.96338,0.49836,0.18027,subject,14,restrictive,20
2547.97021,0.49567,0.17155,subject,14,restrictive,20
2547.97705,0.50512,0.20943,elsewhere,14,restrictive,20
2547.98364,0.50507,0.21532,elsewhere,14,restrictive,20
2547.98975,0.50066,0.20573,subject,14,restrictive,20
2554.88281,0.50281,0.23504,subject,15,non-restrictive,20
2554.8894,0.50287,0.23125,subject,15,non-restrictive,20
2554.89624,0.50291,0.22561,subject,15,non-restrictive,20
2554.90308,0.49976,0.22453,subject,15,non-restrictive,20
2554.90942,0.50496,0.21497,elsewhere,15,non-restrictive,20
2554.9165,0.50496,0.21497,elsewhere,15,non-restrictive,20
2554.92334,0.50624,0.22562,elsewhere,15,non-restrictive,20
2554.92993,0.49451,0.2354,subject,15,non-restrictive,20
2554.93677,0.49451,0.2354,subject,15,non-restrictive,20
2554.94336,0.49488,0.23304,subject,15,non-restrictive,20
2554.94995,0.49623,0.22576,subject,15,non-restrictive,20
2554.95679,0.49619,0.22257,subject,15,non-restrictive,20
2554.96338,0.48423,0.23405,subject,15,non-restrictive,20
2554.96997,0.49365,0.2143,subject,15,non-restrictive,20
2554.97681,0.49365,0.20537,subject,15,non-restrictive,20
2554.98364,0.49136,0.20243,subject,15,non-restrictive,20
2554.99023,0.48027,0.19567,subject,15,non-restrictive,20
2554.99683,0.48035,0.20194,subject,15,non-restrictive,20
2555.00342,0.48841,0.17948,subject,15,non-restrictive,20
2555.01001,0.47676,0.20922,subject,15,non-restrictive,20
2555.0166,0.47671,0.20597,subject,15,non-restrictive,20
2555.02344,0.49009,0.17359,subject,15,non-restrictive,20
2555.03027,0.49129,0.15019,subject,15,non-restrictive,20
2555.03687,0.49128,0.13745,subject,15,non-restrictive,20
2555.04346,0.48421,0.17504,subject,15,non-restrictive,20
2555.05005,0.4893,0.17018,subject,15,non-restrictive,20
2555.05713,0.4893,0.17018,subject,15,non-restrictive,20
2555.06396,0.48452,0.16681,subject,15,non-restrictive,20
2555.07056,0.49428,0.17419,subject,15,non-restrictive,20
2555.07739,0.49428,0.17419,subject,15,non-restrictive,20
2555.08423,0.50065,0.17356,subject,15,non-restrictive,20
2555.09082,0.50348,0.15989,subject,15,non-restrictive,20
2555.09741,0.50346,0.16915,subject,15,non-restrictive,20
2555.104,0.50692,0.19386,elsewhere,15,non-restrictive,20
2555.11084,0.50472,0.2078,elsewhere,15,non-restrictive,20
2555.11768,0.50462,0.22003,elsewhere,15,non-restrictive,20
2555.12427,0.51255,0.21642,elsewhere,15,non-restrictive,20
2555.13086,0.5004,0.22522,subject,15,non-restrictive,20
2555.1377,0.5004,0.22522,subject,15,non-restrictive,20
2555.14429,0.50444,0.22828,elsewhere,15,non-restrictive,20
2555.15112,0.51156,0.22075,elsewhere,15,non-restrictive,20
2555.15771,0.51156,0.22075,elsewhere,15,non-restrictive,20
2555.16431,0.51331,0.22032,elsewhere,15,non-restrictive,20
2555.17114,0.51482,0.21389,elsewhere,15,non-restrictive,20
2555.17798,0.51482,0.21389,elsewhere,15,non-restrictive,20
2555.18457,0.51296,0.20672,elsewhere,15,non-restrictive,20
2555.19092,0.50718,0.21397,elsewhere,15,non-restrictive,20
2555.198,0.5072,0.21686,elsewhere,15,non-restrictive,20
2555.20459,0.50591,0.20778,elsewhere,15,non-restrictive,20
2555.21118,0.50416,0.20919,elsewhere,15,non-restrictive,20
2555.21802,0.50411,0.21203,elsewhere,15,non-restrictive,20
2555.22461,0.50459,0.21237,elsewhere,15,non-restrictive,20
2555.23145,0.49989,0.18129,subject,15,non-restrictive,20
2562.51245,0.48229,0.16602,subject,16,restrictive,20
2562.51904,0.48735,0.16333,subject,16,restrictive,20
2562.52588,0.49252,0.12851,subject,16,restrictive,20
2562.53247,0.49253,0.12186,subject,16,restrictive,20
2562.53906,0.49798,0.09164,subject,16,restrictive,20
2562.5459,0.4999,0.11462,subject,16,restrictive,20
2562.55249,0.4999,0.11462,subject,16,restrictive,20
2562.55933,0.4977,0.11961,subject,16,restrictive,20
2562.56592,0.49475,0.16157,subject,16,restrictive,20
2562.57275,0.49475,0.16157,subject,16,restrictive,20
2562.57935,0.4988,0.1552,subject,16,restrictive,20
2562.58618,0.49528,0.15571,subject,16,restrictive,20
2562.59277,0.49527,0.16175,subject,16,restrictive,20
2562.59937,0.48278,0.17449,subject,16,restrictive,20
2562.6062,0.48489,0.18272,subject,16,restrictive,20
2562.61304,0.48489,0.18272,subject,16,restrictive,20
2562.61963,0.48045,0.16299,subject,16,restrictive,20
2562.62622,0.48224,0.17685,subject,16,restrictive,20
2562.63306,0.48223,0.17406,subject,16,restrictive,20
2562.63965,0.47746,0.14927,subject,16,restrictive,20
2562.64624,0.48433,0.13441,subject,16,restrictive,20
2562.65283,0.48436,0.14107,subject,16,restrictive,20
2562.65967,0.50905,0.16659,elsewhere,16,restrictive,20
2562.6665,0.51978,0.19335,elsewhere,16,restrictive,20
2562.67261,0.51969,0.1962,elsewhere,16,restrictive,20
2562.67944,0.52473,0.14512,elsewhere,16,restrictive,20
2562.68652,0.52591,0.16017,elsewhere,16,restrictive,20
2562.69336,0.52592,0.1598,elsewhere,16,restrictive,20
2562.69995,0.49014,0.13309,subject,16,restrictive,20
2562.70654,0.49214,0.13311,subject,16,restrictive,20
2562.71338,0.49214,0.13311,subject,16,restrictive,20
2562.71997,0.48514,0.15656,subject,16,restrictive,20
2562.72681,0.48088,0.16039,subject,16,restrictive,20
2562.73315,0.48097,0.16017,subject,16,restrictive,20
2562.73975,0.51692,0.19198,elsewhere,16,restrictive,20
2570.94556,0.49358,0.19659,subject,17,restrictive,20
2570.95215,0.49358,0.19659,subject,17,restrictive,20
2570.95898,0.49677,0.21076,subject,17,restrictive,20
2570.96558,0.47789,0.17926,subject,17,restrictive,20
2570.97217,0.47797,0.18532,subject,17,restrictive,20
2570.97876,0.49614,0.19431,subject,17,restrictive,20
2570.9856,0.48705,0.19212,subject,17,restrictive,20
2570.99243,0.48709,0.19823,subject,17,restrictive,20
2570.99878,0.50553,0.23849,elsewhere,17,restrictive,20
2571.00562,0.50631,0.22824,elsewhere,17,restrictive,20
2571.01245,0.50627,0.22502,elsewhere,17,restrictive,20
2571.01904,0.49352,0.20377,subject,17,restrictive,20
2571.02588,0.49133,0.18956,subject,17,restrictive,20
2571.03247,0.49131,0.18047,subject,17,restrictive,20
2571.03931,0.48715,0.17623,subject,17,restrictive,20
2571.0459,0.49663,0.16991,subject,17,restrictive,20
2571.05273,0.49663,0.17028,subject,17,restrictive,20
2571.05933,0.49823,0.18786,subject,17,restrictive,20
2571.06592,0.50568,0.17401,elsewhere,17,restrictive,20
2571.07275,0.50563,0.18011,elsewhere,17,restrictive,20
2571.07935,0.49986,0.21212,subject,17,restrictive,20
2571.08594,0.4786,0.21809,subject,17,restrictive,20
2571.09277,0.47853,0.21485,subject,17,restrictive,20
2571.09912,0.48383,0.17973,subject,17,restrictive,20
2571.1062,0.48783,0.15878,subject,17,restrictive,20
2571.11279,0.48778,0.14618,subject,17,restrictive,20
2571.11963,0.50152,0.14845,subject,17,restrictive,20
2571.12622,0.48099,0.13193,subject,17,restrictive,20
2571.13306,0.48112,0.14147,subject,17,restrictive,20
2571.13989,0.48479,0.17017,subject,17,restrictive,20
2571.14648,0.49218,0.17284,subject,17,restrictive,20
2571.15308,0.49219,0.18554,subject,17,restrictive,20
2571.15991,0.50564,0.20129,elsewhere,17,restrictive,20
2571.16675,0.5012,0.21034,subject,17,restrictive,20
2571.17334,0.5012,0.21034,subject,17,restrictive,20
2571.17993,0.50121,0.24229,subject,17,restrictive,20
2571.18652,0.49833,0.17914,subject,17,restrictive,20
2571.19336,0.49823,0.16631,subject,17,restrictive,20
2571.2002,0.55696,0.52024,elsewhere,17,restrictive,20
2571.20654,1.28765,-0.77565,elsewhere,17,restrictive,20
2571.43457,1.28812,-0.80046,elsewhere,17,restrictive,20
2571.44116,0.50251,0.32338,subject,17,restrictive,20
2571.448,0.50597,0.31099,elsewhere,17,restrictive,20
2571.45435,0.50597,0.31099,elsewhere,17,restrictive,20
2571.46094,0.5096,0.2971,elsewhere,17,restrictive,20
2571.46802,0.5058,0.29184,elsewhere,17,restrictive,20
2571.47461,0.50585,0.28608,elsewhere,17,restrictive,20
2571.4812,0.50668,0.2718,elsewhere,17,restrictive,20
2571.48804,0.5041,0.25535,elsewhere,17,restrictive,20
2571.49463,0.50415,0.24944,elsewhere,17,restrictive,20
2571.50146,0.49999,0.24905,subject,17,restrictive,20
2571.50806,0.50394,0.22567,elsewhere,17,restrictive,20
2578.67505,0.48623,0.20553,subject,18,restrictive,20
2578.68188,0.48467,0.21119,subject,18,restrictive,20
2578.68872,0.48472,0.21732,subject,18,restrictive,20
2578.69531,0.4849,0.19101,subject,18,restrictive,20
2578.7019,0.48288,0.1917,subject,18,restrictive,20
2578.70874,0.48281,0.18854,subject,18,restrictive,20
2578.71558,0.47917,0.20348,subject,18,restrictive,20
2578.72217,0.47595,0.19258,subject,18,restrictive,20
2578.72827,0.47594,0.18953,subject,18,restrictive,20
2578.73486,0.48807,0.22711,subject,18,restrictive,20
2578.74194,0.48348,0.22812,subject,18,restrictive,20
2578.74902,0.48361,0.2368,subject,18,restrictive,20
2578.75562,0.4987,0.22383,subject,18,restrictive,20
2578.76196,0.49166,0.2265,subject,18,restrictive,20
2578.7688,0.49168,0.23202,subject,18,restrictive,20
2578.77539,0.49952,0.22772,subject,18,restrictive,20
2578.78198,0.50307,0.23862,subject,18,restrictive,20
2578.78906,0.50308,0.23589,subject,18,restrictive,20
2578.79565,0.49492,0.11227,subject,18,restrictive,20
2578.80249,0.514,0.23716,elsewhere,18,restrictive,20
2578.80933,0.51406,0.22571,elsewhere,18,restrictive,20
2578.81592,0.47256,0.20203,subject,18,restrictive,20
2578.82251,0.49642,0.17079,subject,18,restrictive,20
2578.82935,0.49642,0.17079,subject,18,restrictive,20
2578.83618,0.48177,0.15149,subject,18,restrictive,20
2578.84277,0.48668,0.06195,elsewhere,18,restrictive,20
2578.84937,0.48663,0.06589,elsewhere,18,restrictive,20
2578.8562,0.49925,0.09802,subject,18,restrictive,20
2578.86279,0.51302,0.14397,elsewhere,18,restrictive,20
2578.86938,0.51312,0.1374,elsewhere,18,restrictive,20
2578.87598,0.49959,0.18602,subject,18,restrictive,20
2586.10352,-0.44801,0.80147,elsewhere,19,non-restrictive,20
2586.11035,0.49778,0.32072,subject,19,non-restrictive,20
2586.11694,0.50379,0.31832,elsewhere,19,non-restrictive,20
2586.12378,0.50379,0.31832,elsewhere,19,non-restrictive,20
2586.13037,0.49927,0.32267,subject,19,non-restrictive,20
2586.13696,0.49737,0.33608,subject,19,non-restrictive,20
2586.1438,0.49737,0.33608,subject,19,non-restrictive,20
2586.15039,0.50021,0.32577,subject,19,non-restrictive,20
2586.15723,0.50789,0.32694,elsewhere,19,non-restrictive,20
2586.16382,0.50789,0.32694,elsewhere,19,non-restrictive,20
2586.17017,0.50402,0.30752,elsewhere,19,non-restrictive,20
2586.177,0.49689,0.35202,subject,19,non-restrictive,20
2586.18359,0.49689,0.35202,subject,19,non-restrictive,20
2586.19019,0.49712,0.32727,subject,19,non-restrictive,20
2586.19727,0.48728,0.3427,subject,19,non-restrictive,20
2586.20386,0.48732,0.34495,subject,19,non-restrictive,20
2586.21069,0.5077,0.32398,elsewhere,19,non-restrictive,20
2586.21704,0.5049,0.34536,elsewhere,19,non-restrictive,20
2601.58325,0.50002,0.1935,subject,21,restrictive,20
2601.58984,0.49964,0.16893,subject,21,restrictive,20
2601.59668,0.49967,0.16293,subject,21,restrictive,20
2601.60327,0.48569,0.1912,subject,21,restrictive,20
2601.60986,0.46859,0.22642,subject,21,restrictive,20
2601.6167,0.46859,0.22642,subject,21,restrictive,20
2601.62354,0.49304,0.16626,subject,21,restrictive,20
2601.63013,0.49221,0.18035,subject,21,restrictive,20
2601.63672,0.49226,0.18349,subject,21,restrictive,20
2601.64355,0.48834,0.19228,subject,21,restrictive,20
2601.6499,0.49171,0.1984,subject,21,restrictive,20
2601.65649,0.49172,0.20461,subject,21,restrictive,20
2601.66333,0.48582,0.23058,subject,21,restrictive,20
2601.67017,0.48628,0.20425,subject,21,restrictive,20
2601.67676,0.48628,0.20425,subject,21,restrictive,20
2601.68335,0.48949,0.18794,subject,21,restrictive,20
2601.69019,0.49271,0.1814,subject,21,restrictive,20
2601.69678,0.49267,0.17813,subject,21,restrictive,20
2601.70361,0.49366,0.1587,subject,21,restrictive,20
2601.71021,0.50202,0.16387,subject,21,restrictive,20
2601.7168,0.50206,0.16062,subject,21,restrictive,20
2601.72339,0.49762,0.1792,subject,21,restrictive,20
2601.73047,0.49863,0.17938,subject,21,restrictive,20
2601.7373,0.49858,0.19171,subject,21,restrictive,20
2601.7439,0.49449,0.10521,subject,21,restrictive,20
2601.75073,0.99804,-1.10964,elsewhere,21,restrictive,20
2608.89111,0.50938,0.1902,elsewhere,22,non-restrictive,20
2608.89771,0.49111,0.21717,subject,22,non-restrictive,20
2608.9043,0.49191,0.23936,subject,22,non-restrictive,20
2608.91113,0.49186,0.24238,subject,22,non-restrictive,20
2608.91797,0.49859,0.23408,subject,22,non-restrictive,20
2608.92407,0.48683,0.22764,subject,22,non-restrictive,20
2608.93115,0.48678,0.21877,subject,22,non-restrictive,20
2608.93774,0.48678,0.2159,subject,22,non-restrictive,20
2608.94482,0.49609,0.22468,subject,22,non-restrictive,20
2608.95117,0.49609,0.22502,subject,22,non-restrictive,20
2608.95801,0.49721,0.2767,subject,22,non-restrictive,20
2608.9646,0.49913,0.23944,subject,22,non-restrictive,20
2608.97144,0.49913,0.23944,subject,22,non-restrictive,20
2608.97803,0.49081,0.25723,subject,22,non-restrictive,20
2608.98486,0.48516,0.28741,subject,22,non-restrictive,20
2608.9917,0.48522,0.29275,subject,22,non-restrictive,20
2608.99829,0.50518,0.22875,elsewhere,22,non-restrictive,20
2609.00488,0.48703,0.30292,subject,22,non-restrictive,20
