bin_start_ms,aoi,prop_fixating,trial,condition,target_pos,subject_nr
100.0,pos2,0.0,30,non-restrictive,4,3
100.0,pos3,0.0,30,non-restrictive,4,3
100.0,pos4,0.0,30,non-restrictive,4,3
100.0,subject,0.0,30,non-restrictive,4,3
150.0,pos1,0.0,30,non-restrictive,4,3
150.0,pos2,0.0,30,non-restrictive,4,3
150.0,pos3,0.0,30,non-restrictive,4,3
150.0,pos4,0.0,30,non-restrictive,4,3
150.0,subject,0.0,30,non-restrictive,4,3
200.0,pos1,0.0,30,non-restrictive,4,3
200.0,pos2,0.0,30,non-restrictive,4,3
200.0,pos3,0.0,30,non-restrictive,4,3
200.0,pos4,0.0,30,non-restrictive,4,3
200.0,subject,0.0,30,non-restrictive,4,3
250.0,pos1,0.0,30,non-restrictive,4,3
250.0,pos2,0.0,30,non-restrictive,4,3
250.0,pos3,0.0,30,non-restrictive,4,3
250.0,pos4,0.0,30,non-restrictive,4,3
250.0,subject,0.0,30,non-restrictive,4,3
0.0,pos1,0.0,31,non-restrictive,2,3
0.0,pos2,0.0,31,non-restrictive,2,3
0.0,pos3,0.0,31,non-restrictive,2,3
0.0,pos4,0.0,31,non-restrictive,2,3
0.0,subject,0.0,31,non-restrictive,2,3
50.0,pos1,0.0,31,non-restrictive,2,3
50.0,pos2,0.0,31,non-restrictive,2,3
50.0,pos3,0.0,31,non-restrictive,2,3
50.0,pos4,0.0,31,non-restrictive,2,3
50.0,subject,0.0,31,non-restrictive,2,3
100.0,pos1,0.0,31,non-restrictive,2,3
100.0,pos2,0.0,31,non-restrictive,2,3
100.0,pos3,0.0,31,non-restrictive,2,3
100.0,pos4,0.0,31,non-restrictive,2,3
100.0,subject,0.0,31,non-restrictive,2,3
150.0,pos1,0.0,31,non-restrictive,2,3
150.0,pos2,0.0,31,non-restrictive,2,3
150.0,pos3,0.0,31,non-restrictive,2,3
150.0,pos4,0.0,31,non-restrictive,2,3
150.0,subject,0.0,31,non-restrictive,2,3
200.0,pos1,0.0,31,non-restrictive,2,3
200.0,pos2,0.0,31,non-restrictive,2,3
200.0,pos3,0.0,31,non-restrictive,2,3
200.0,pos4,0.0,31,non-restrictive,2,3
200.0,subject,0.0,31,non-restrictive,2,3
250.0,pos1,0.0,31,non-restrictive,2,3
250.0,pos2,0.0,31,non-restrictive,2,3
250.0,pos3,0.0,31,non-restrictive,2,3
250.0,pos4,0.0,31,non-restrictive,2,3
250.0,subject,0.0,31,non-restrictive,2,3
0.0,pos1,0.0,32,restrictive,3,3
0.0,pos2,1.0,32,restrictive,3,3
0.0,pos3,0.0,32,restrictive,3,3
0.0,pos4,0.0,32,restrictive,3,3
0.0,subject,0.0,32,restrictive,3,3
50.0,pos1,0.0,32,restrictive,3,3
50.0,pos2,1.0,32,restrictive,3,3
50.0,pos3,0.0,32,restrictive,3,3
50.0,pos4,0.0,32,restrictive,3,3
50.0,subject,0.0,32,restrictive,3,3
100.0,pos1,0.0,32,restrictive,3,3
100.0,pos2,1.0,32,restrictive,3,3
100.0,pos3,0.0,32,restrictive,3,3
100.0,pos4,0.0,32,restrictive,3,3
100.0,subject,0.0,32,restrictive,3,3
150.0,pos1,0.0,32,restrictive,3,3
150.0,pos2,1.0,32,restrictive,3,3
150.0,pos3,0.0,32,restrictive,3,3
150.0,pos4,0.0,32,restrictive,3,3
150.0,subject,0.0,32,restrictive,3,3
200.0,pos1,0.0,32,restrictive,3,3
200.0,pos2,1.0,32,restrictive,3,3
200.0,pos3,0.0,32,restrictive,3,3
200.0,pos4,0.0,32,restrictive,3,3
200.0,subject,0.0,32,restrictive,3,3
250.0,pos1,0.0,32,restrictive,3,3
250.0,pos2,1.0,32,restrictive,3,3
250.0,pos3,0.0,32,restrictive,3,3
250.0,pos4,0.0,32,restrictive,3,3
250.0,subject,0.0,32,restrictive,3,3
0.0,pos1,0.0,33,non-restrictive,2,3
0.0,pos2,0.0,33,non-restrictive,2,3
0.0,pos3,0.0,33,non-restrictive,2,3
0.0,pos4,0.0,33,non-restrictive,2,3
0.0,subject,0.0,33,non-restrictive,2,3
50.0,pos1,0.0,33,non-restrictive,2,3
50.0,pos2,0.0,33,non-restrictive,2,3
50.0,pos3,0.0,33,non-restrictive,2,3
50.0,pos4,0.0,33,non-restrictive,2,3
50.0,subject,0.0,33,non-restrictive,2,3
100.0,pos1,0.0,33,non-restrictive,2,3
100.0,pos2,0.0,33,non-restrictive,2,3
100.0,pos3,0.0,33,non-restrictive,2,3
100.0,pos4,0.0,33,non-restrictive,2,3
100.0,subject,0.0,33,non-restrictive,2,3
150.0,pos1,0.0,33,non-restrictive,2,3
150.0,pos2,0.0,33,non-restrictive,2,3
150.0,pos3,0.0,33,non-restrictive,2,3
150.0,pos4,0.0,33,non-restrictive,2,3
150.0,subject,0.0,33,non-restrictive,2,3
200.0,pos1,0.0,33,non-restrictive,2,3
200.0,pos2,0.0,33,non-restrictive,2,3
200.0,pos3,0.0,33,non-restrictive,2,3
200.0,pos4,0.0,33,non-restrictive,2,3
200.0,subject,0.0,33,non-restrictive,2,3
250.0,pos1,0.0,33,non-restrictive,2,3
250.0,pos2,0.0,33,non-restrictive,2,3
250.0,pos3,0.0,33,non-restrictive,2,3
250.0,pos4,0.0,33,non-restrictive,2,3
250.0,subject,0.0,33,non-restrictive,2,3
0.0,pos1,0.0,34,restrictive,1,3
0.0,pos2,0.0,34,restrictive,1,3
0.0,pos3,0.0,34,restrictive,1,3
0.0,pos4,0.0,34,restrictive,1,3
0.0,subject,0.0,34,restrictive,1,3
50.0,pos1,0.0,34,restrictive,1,3
50.0,pos2,0.0,34,restrictive,1,3
50.0,pos3,0.0,34,restrictive,1,3
50.0,pos4,0.0,34,restrictive,1,3
50.0,subject,0.0,34,restrictive,1,3
100.0,pos1,0.0,34,restrictive,1,3
100.0,pos2,0.0,34,restrictive,1,3
100.0,pos3,0.0,34,restrictive,1,3
100.0,pos4,0.0,34,restrictive,1,3
100.0,subject,0.0,34,restrictive,1,3
150.0,pos1,0.0,34,restrictive,1,3
150.0,pos2,0.0,34,restrictive,1,3
150.0,pos3,0.0,34,restrictive,1,3
150.0,pos4,0.0,34,restrictive,1,3
150.0,subject,0.0,34,restrictive,1,3
200.0,pos1,0.0,34,restrictive,1,3
200.0,pos2,0.0,34,restrictive,1,3
200.0,pos3,0.0,34,restrictive,1,3
200.0,pos4,0.0,34,restrictive,1,3
200.0,subject,0.0,34,restrictive,1,3
250.0,pos1,0.0,34,restrictive,1,3
250.0,pos2,0.0,34,restrictive,1,3
250.0,pos3,0.0,34,restrictive,1,3
250.0,pos4,0.0,34,restrictive,1,3
250.0,subject,0.0,34,restrictive,1,3
0.0,pos1,0.0,35,restrictive,1,3
0.0,pos2,0.0,35,restrictive,1,3
0.0,pos3,0.0,35,restrictive,1,3
0.0,pos4,0.0,35,restrictive,1,3
0.0,subject,0.0,35,restrictive,1,3
50.0,pos1,0.0,35,restrictive,1,3
50.0,pos2,0.0,35,restrictive,1,3
50.0,pos3,0.0,35,restrictive,1,3
50.0,pos4,0.0,35,restrictive,1,3
50.0,subject,0.0,35,restrictive,1,3
100.0,pos1,0.0,35,restrictive,1,3
100.0,pos2,0.0,35,restrictive,1,3
100.0,pos3,0.0,35,restrictive,1,3
100.0,pos4,0.0,35,restrictive,1,3
100.0,subject,0.0,35,restrictive,1,3
150.0,pos1,0.0,35,restrictive,1,3
150.0,pos2,0.0,35,restrictive,1,3
150.0,pos3,0.0,35,restrictive,1,3
150.0,pos4,0.0,35,restrictive,1,3
150.0,subject,0.0,35,restrictive,1,3
200.0,pos1,0.0,35,restrictive,1,3
200.0,pos2,0.0,35,restrictive,1,3
200.0,pos3,0.0,35,restrictive,1,3
200.0,pos4,0.0,35,restrictive,1,3
200.0,subject,0.0,35,restrictive,1,3
250.0,pos1,0.0,35,restrictive,1,3
250.0,pos2,0.0,35,restrictive,1,3
250.0,pos3,0.0,35,restrictive,1,3
250.0,pos4,0.0,35,restrictive,1,3
250.0,subject,0.0,35,restrictive,1,3
300.0,pos1,0.0,35,restrictive,1,3
300.0,pos2,0.0,35,restrictive,1,3
300.0,pos3,0.0,35,restrictive,1,3
300.0,pos4,0.0,35,restrictive,1,3
300.0,subject,0.0,35,restrictive,1,3
0.0,pos1,0.0,36,restrictive,3,3
0.0,pos2,0.0,36,restrictive,3,3
0.0,pos3,0.0,36,restrictive,3,3
0.0,pos4,0.0,36,restrictive,3,3
0.0,subject,0.0,36,restrictive,3,3
50.0,pos1,0.0,36,restrictive,3,3
50.0,pos2,0.0,36,restrictive,3,3
50.0,pos3,0.0,36,restrictive,3,3
50.0,pos4,0.0,36,restrictive,3,3
50.0,subject,0.0,36,restrictive,3,3
100.0,pos1,0.0,36,restrictive,3,3
100.0,pos2,0.0,36,restrictive,3,3
100.0,pos3,0.0,36,restrictive,3,3
100.0,pos4,0.0,36,restrictive,3,3
100.0,subject,0.0,36,restrictive,3,3
150.0,pos1,0.0,36,restrictive,3,3
150.0,pos2,0.0,36,restrictive,3,3
150.0,pos3,0.0,36,restrictive,3,3
150.0,pos4,0.0,36,restrictive,3,3
150.0,subject,0.0,36,restrictive,3,3
200.0,pos1,0.0,36,restrictive,3,3
200.0,pos2,0.0,36,restrictive,3,3
200.0,pos3,0.0,36,restrictive,3,3
200.0,pos4,0.0,36,restrictive,3,3
200.0,subject,0.0,36,restrictive,3,3
250.0,pos1,0.0,36,restrictive,3,3
250.0,pos2,0.0,36,restrictive,3,3
250.0,pos3,0.0,36,restrictive,3,3
250.0,pos4,0.0,36,restrictive,3,3
250.0,subject,0.0,36,restrictive,3,3
300.0,pos1,0.0,36,restrictive,3,3
300.0,pos2,0.0,36,restrictive,3,3
300.0,pos3,0.0,36,restrictive,3,3
300.0,pos4,0.0,36,restrictive,3,3
300.0,subject,0.0,36,restrictive,3,3
0.0,pos1,0.0,37,restrictive,1,3
0.0,pos2,0.0,37,restrictive,1,3
0.0,pos3,0.0,37,restrictive,1,3
0.0,pos4,0.0,37,restrictive,1,3
0.0,subject,0.0,37,restrictive,1,3
50.0,pos1,0.0,37,restrictive,1,3
50.0,pos2,0.0,37,restrictive,1,3
50.0,pos3,0.0,37,restrictive,1,3
50.0,pos4,0.0,37,restrictive,1,3
50.0,subject,0.0,37,restrictive,1,3
100.0,pos1,0.0,37,restrictive,1,3
100.0,pos2,0.0,37,restrictive,1,3
100.0,pos3,0.0,37,restrictive,1,3
100.0,pos4,0.0,37,restrictive,1,3
100.0,subject,0.0,37,restrictive,1,3
150.0,pos1,0.0,37,restrictive,1,3
150.0,pos2,0.0,37,restrictive,1,3
150.0,pos3,0.0,37,restrictive,1,3
150.0,pos4,0.0,37,restrictive,1,3
150.0,subject,0.0,37,restrictive,1,3
200.0,pos1,0.0,37,restrictive,1,3
200.0,pos2,0.0,37,restrictive,1,3
200.0,pos3,0.0,37,restrictive,1,3
200.0,pos4,0.0,37,restrictive,1,3
200.0,subject,0.0,37,restrictive,1,3
250.0,pos1,0.0,37,restrictive,1,3
250.0,pos2,0.0,37,restrictive,1,3
250.0,pos3,0.0,37,restrictive,1,3
250.0,pos4,0.0,37,restrictive,1,3
250.0,subject,0.0,37,restrictive,1,3
0.0,pos1,0.0,38,restrictive,1,3
0.0,pos2,0.0,38,restrictive,1,3
0.0,pos3,0.0,38,restrictive,1,3
0.0,pos4,0.0,38,restrictive,1,3
0.0,subject,0.0,38,restrictive,1,3
50.0,pos1,0.0,38,restrictive,1,3
50.0,pos2,0.0,38,restrictive,1,3
50.0,pos3,0.0,38,restrictive,1,3
50.0,pos4,0.0,38,restrictive,1,3
50.0,subject,0.0,38,restrictive,1,3
100.0,pos1,0.0,38,restrictive,1,3
100.0,pos2,0.0,38,restrictive,1,3
100.0,pos3,0.0,38,restrictive,1,3
100.0,pos4,0.0,38,restrictive,1,3
100.0,subject,0.0,38,restrictive,1,3
150.0,pos1,0.0,38,restrictive,1,3
150.0,pos2,0.0,38,restrictive,1,3
150.0,pos3,0.0,38,restrictive,1,3
150.0,pos4,0.0,38,restrictive,1,3
150.0,subject,0.0,38,restrictive,1,3
200.0,pos1,0.0,38,restrictive,1,3
200.0,pos2,0.0,38,restrictive,1,3
200.0,pos3,0.0,38,restrictive,1,3
200.0,pos4,0.0,38,restrictive,1,3
200.0,subject,0.0,38,restrictive,1,3
250.0,pos1,0.0,38,restrictive,1,3
250.0,pos2,0.0,38,restrictive,1,3
250.0,pos3,0.0,38,restrictive,1,3
250.0,pos4,0.0,38,restrictive,1,3
250.0,subject,0.0,38,restrictive,1,3
0.0,pos1,0.0,39,non-restrictive,2,3
0.0,pos2,0.0,39,non-restrictive,2,3
0.0,pos3,0.0,39,non-restrictive,2,3
0.0,pos4,0.0,39,non-restrictive,2,3
0.0,subject,0.0,39,non-restrictive,2,3
50.0,pos1,0.0,39,non-restrictive,2,3
50.0,pos2,0.0,39,non-restrictive,2,3
50.0,pos3,0.0,39,non-restrictive,2,3
50.0,pos4,0.0,39,non-restrictive,2,3
50.0,subject,0.0,39,non-restrictive,2,3
100.0,pos1,0.0,39,non-restrictive,2,3
100.0,pos2,0.0,39,non-restrictive,2,3
100.0,pos3,0.0,39,non-restrictive,2,3
100.0,pos4,0.0,39,non-restrictive,2,3
100.0,subject,0.0,39,non-restrictive,2,3
150.0,pos1,0.0,39,non-restrictive,2,3
150.0,pos2,0.0,39,non-restrictive,2,3
150.0,pos3,0.0,39,non-restrictive,2,3
150.0,pos4,0.0,39,non-restrictive,2,3
150.0,subject,0.0,39,non-restrictive,2,3
200.0,pos1,0.0,39,non-restrictive,2,3
200.0,pos2,0.0,39,non-restrictive,2,3
200.0,pos3,0.0,39,non-restrictive,2,3
200.0,pos4,0.0,39,non-restrictive,2,3
200.0,subject,0.0,39,non-restrictive,2,3
250.0,pos1,0.0,39,non-restrictive,2,3
250.0,pos2,0.0,39,non-restrictive,2,3
250.0,pos3,0.0,39,non-restrictive,2,3
250.0,pos4,0.0,39,non-restrictive,2,3
250.0,subject,0.0,39,non-restrictive,2,3
0.0,pos1,0.0,40,restrictive,3,3
0.0,pos2,1.0,40,restrictive,3,3
0.0,pos3,0.0,40,restrictive,3,3
0.0,pos4,0.0,40,restrictive,3,3
0.0,subject,0.0,40,restrictive,3,3
50.0,pos1,0.0,40,restrictive,3,3
50.0,pos2,0.928,40,restrictive,3,3
50.0,pos3,0.0,40,restrictive,3,3
50.0,pos4,0.0,40,restrictive,3,3
50.0,subject,0.0,40,restrictive,3,3
100.0,pos1,0.0,40,restrictive,3,3
100.0,pos2,0.9378,40,restrictive,3,3
100.0,pos3,0.0,40,restrictive,3,3
100.0,pos4,0.0,40,restrictive,3,3
100.0,subject,0.0,40,restrictive,3,3
150.0,pos1,0.0,40,restrictive,3,3
150.0,pos2,1.0,40,restrictive,3,3
150.0,pos3,0.0,40,restrictive,3,3
150.0,pos4,0.0,40,restrictive,3,3
150.0,subject,0.0,40,restrictive,3,3
200.0,pos1,0.0,40,restrictive,3,3
200.0,pos2,1.0,40,restrictive,3,3
200.0,pos3,0.0,40,restrictive,3,3
200.0,pos4,0.0,40,restrictive,3,3
200.0,subject,0.0,40,restrictive,3,3
0.0,pos1,0.0,41,non-restrictive,2,3
0.0,pos2,0.0,41,non-restrictive,2,3
0.0,pos3,0.0,41,non-restrictive,2,3
0.0,pos4,0.0,41,non-restrictive,2,3
0.0,subject,0.0,41,non-restrictive,2,3
50.0,pos1,0.0,41,non-restrictive,2,3
50.0,pos2,0.0,41,non-restrictive,2,3
50.0,pos3,0.0,41,non-restrictive,2,3
50.0,pos4,0.0,41,non-restrictive,2,3
50.0,subject,0.0,41,non-restrictive,2,3
100.0,pos1,0.0,41,non-restrictive,2,3
100.0,pos2,0.0,41,non-restrictive,2,3
100.0,pos3,0.0,41,non-restrictive,2,3
100.0,pos4,0.0,41,non-restrictive,2,3
100.0,subject,0.0,41,non-restrictive,2,3
150.0,pos1,0.0,41,non-restrictive,2,3
150.0,pos2,0.0,41,non-restrictive,2,3
150.0,pos3,0.0,41,non-restrictive,2,3
150.0,pos4,0.0,41,non-restrictive,2,3
150.0,subject,0.0,41,non-restrictive,2,3
200.0,pos1,0.0,41,non-restrictive,2,3
200.0,pos2,0.0,41,non-restrictive,2,3
200.0,pos3,0.0,41,non-restrictive,2,3
200.0,pos4,0.0,41,non-restrictive,2,3
200.0,subject,0.0,41,non-restrictive,2,3
250.0,pos1,0.0,41,non-restrictive,2,3
250.0,pos2,0.0,41,non-restrictive,2,3
250.0,pos3,0.0,41,non-restrictive,2,3
250.0,pos4,0.0,41,non-restrictive,2,3
250.0,subject,0.0,41,non-restrictive,2,3
0.0,pos1,0.0,42,non-restrictive,2,3
0.0,pos2,0.0,42,non-restrictive,2,3
0.0,pos3,0.0,42,non-restrictive,2,3
0.0,pos4,0.0,42,non-restrictive,2,3
0.0,subject,0.0,42,non-restrictive,2,3
50.0,pos1,0.0,42,non-restrictive,2,3
50.0,pos2,0.0,42,non-restrictive,2,3
50.0,pos3,0.0,42,non-restrictive,2,3
50.0,pos4,0.0,42,non-restrictive,2,3
50.0,subject,0.0,42,non-restrictive,2,3
100.0,pos1,0.0,42,non-restrictive,2,3
100.0,pos2,0.0,42,non-restrictive,2,3
100.0,pos3,0.0,42,non-restrictive,2,3
100.0,pos4,0.0,42,non-restrictive,2,3
100.0,subject,0.0,42,non-restrictive,2,3
150.0,pos1,0.0,42,non-restrictive,2,3
150.0,pos2,0.0,42,non-restrictive,2,3
150.0,pos3,0.0,42,non-restrictive,2,3
150.0,pos4,0.0,42,non-restrictive,2,3
150.0,subject,0.0,42,non-restrictive,2,3
200.0,pos1,0.0,42,non-restrictive,2,3
200.0,pos2,0.0,42,non-restrictive,2,3
200.0,pos3,0.0,42,non-restrictive,2,3
200.0,pos4,0.0,42,non-restrictive,2,3
200.0,subject,0.0,42,non-restrictive,2,3
250.0,pos1,0.0,42,non-restrictive,2,3
250.0,pos2,0.0,42,non-restrictive,2,3
250.0,pos3,0.0,42,non-restrictive,2,3
250.0,pos4,0.0,42,non-restrictive,2,3
250.0,subject,0.0,42,non-restrictive,2,3
0.0,pos1,0.0,43,non-restrictive,4,3
0.0,pos2,0.0,43,non-restrictive,4,3
0.0,pos3,0.0,43,non-restrictive,4,3
0.0,pos4,0.0,43,non-restrictive,4,3
0.0,subject,0.0,43,non-restrictive,4,3
50.0,pos1,0.0,43,non-restrictive,4,3
50.0,pos2,0.0,43,non-restrictive,4,3
50.0,pos3,0.0,43,non-restrictive,4,3
50.0,pos4,0.0,43,non-restrictive,4,3
50.0,subject,0.0,43,non-restrictive,4,3
100.0,pos1,0.0,43,non-restrictive,4,3
100.0,pos2,0.0,43,non-restrictive,4,3
100.0,pos3,0.0,43,non-restrictive,4,3
100.0,pos4,0.0,43,non-restrictive,4,3
100.0,subject,0.0,43,non-restrictive,4,3
150.0,pos1,0.0,43,non-restrictive,4,3
150.0,pos2,0.0,43,non-restrictive,4,3
150.0,pos3,0.0,43,non-restrictive,4,3
150.0,pos4,0.0,43,non-restrictive,4,3
150.0,subject,0.0,43,non-restrictive,4,3
200.0,pos1,0.0,43,non-restrictive,4,3
200.0,pos2,0.0,43,non-restrictive,4,3
200.0,pos3,0.0,43,non-restrictive,4,3
200.0,pos4,0.0,43,non-restrictive,4,3
200.0,subject,0.0,43,non-restrictive,4,3
250.0,pos1,0.0,43,non-restrictive,4,3
250.0,pos2,0.0,43,non-restrictive,4,3
250.0,pos3,0.0,43,non-restrictive,4,3
250.0,pos4,0.0,43,non-restrictive,4,3
250.0,subject,0.0,43,non-restrictive,4,3
0.0,pos1,1.0,44,restrictive,1,3
0.0,pos2,0.0,44,restrictive,1,3
0.0,pos3,0.0,44,restrictive,1,3
0.0,pos4,0.0,44,restrictive,1,3
0.0,subject,0.0,44,restrictive,1,3
50.0,pos1,1.0,44,restrictive,1,3
50.0,pos2,0.0,44,restrictive,1,3
50.0,pos3,0.0,44,restrictive,1,3
50.0,pos4,0.0,44,restrictive,1,3
50.0,subject,0.0,44,restrictive,1,3
100.0,pos1,0.2536,44,restrictive,1,3
100.0,pos2,0.0,44,restrictive,1,3
100.0,pos3,0.0,44,restrictive,1,3
100.0,pos4,0.0,44,restrictive,1,3
100.0,subject,0.0,44,restrictive,1,3
150.0,pos1,0.0,44,restrictive,1,3
150.0,pos2,0.0,44,restrictive,1,3
150.0,pos3,0.0,44,restrictive,1,3
150.0,pos4,0.0,44,restrictive,1,3
150.0,subject,0.0,44,restrictive,1,3
200.0,pos1,0.0,44,restrictive,1,3
200.0,pos2,0.0,44,restrictive,1,3
200.0,pos3,0.0,44,restrictive,1,3
200.0,pos4,0.0,44,restrictive,1,3
200.0,subject,0.0,44,restrictive,1,3
250.0,pos1,0.0,44,restrictive,1,3
250.0,pos2,0.0,44,restrictive,1,3
250.0,pos3,0.0,44,restrictive,1,3
250.0,pos4,0.0,44,restrictive,1,3
250.0,subject,0.0,44,restrictive,1,3
0.0,pos1,0.0,45,non-restrictive,2,3
0.0,pos2,0.0,45,non-restrictive,2,3
0.0,pos3,0.0,45,non-restrictive,2,3
0.0,pos4,0.0,45,non-restrictive,2,3
0.0,subject,0.0,45,non-restrictive,2,3
50.0,pos1,0.0,45,non-restrictive,2,3
50.0,pos2,0.0,45,non-restrictive,2,3
50.0,pos3,0.0,45,non-restrictive,2,3
50.0,pos4,0.0,45,non-restrictive,2,3
50.0,subject,0.0,45,non-restrictive,2,3
100.0,pos1,0.0,45,non-restrictive,2,3
100.0,pos2,0.0,45,non-restrictive,2,3
100.0,pos3,0.0,45,non-restrictive,2,3
100.0,pos4,0.0,45,non-restrictive,2,3
100.0,subject,0.0,45,non-restrictive,2,3
150.0,pos1,0.0,45,non-restrictive,2,3
150.0,pos2,0.0,45,non-restrictive,2,3
150.0,pos3,0.0,45,non-restrictive,2,3
150.0,pos4,0.0,45,non-restrictive,2,3
150.0,subject,0.0,45,non-restrictive,2,3
200.0,pos1,0.1204,45,non-restrictive,2,3
200.0,pos2,0.0,45,non-restrictive,2,3
200.0,pos3,0.0,45,non-restrictive,2,3
200.0,pos4,0.0,45,non-restrictive,2,3
200.0,subject,0.0,45,non-restrictive,2,3
250.0,pos1,1.0,45,non-restrictive,2,3
250.0,pos2,0.0,45,non-restrictive,2,3
250.0,pos3,0.0,45,non-restrictive,2,3
250.0,pos4,0.0,45,non-restrictive,2,3
250.0,subject,0.0,45,non-restrictive,2,3
0.0,pos1,0.0,46,non-restrictive,2,3
0.0,pos2,0.0,46,non-restrictive,2,3
0.0,pos3,0.0,46,non-restrictive,2,3
0.0,pos4,0.0,46,non-restrictive,2,3
0.0,subject,0.0,46,non-restrictive,2,3
50.0,pos1,0.0,46,non-restrictive,2,3
50.0,pos2,0.0,46,non-restrictive,2,3
50.0,pos3,0.0,46,non-restrictive,2,3
50.0,pos4,0.0,46,non-restrictive,2,3
50.0,subject,0.0,46,non-restrictive,2,3
100.0,pos1,0.0,46,non-restrictive,2,3
100.0,pos2,0.0,46,non-restrictive,2,3
100.0,pos3,0.0,46,non-restrictive,2,3
100.0,pos4,0.0,46,non-restrictive,2,3
100.0,subject,0.0,46,non-restrictive,2,3
150.0,pos1,0.0,46,non-restrictive,2,3
150.0,pos2,0.0,46,non-restrictive,2,3
150.0,pos3,0.0,46,non-restrictive,2,3
150.0,pos4,0.0,46,non-restrictive,2,3
150.0,subject,0.0,46,non-restrictive,2,3
200.0,pos1,0.0,46,non-restrictive,2,3
200.0,pos2,0.0,46,non-restrictive,2,3
200.0,pos3,0.0,46,non-restrictive,2,3
200.0,pos4,0.0,46,non-restrictive,2,3
200.0,subject,0.0,46,non-restrictive,2,3
0.0,pos1,0.0,47,restrictive,3,3
0.0,pos2,0.0,47,restrictive,3,3
0.0,pos3,0.0,47,restrictive,3,3
0.0,pos4,0.0,47,restrictive,3,3
0.0,subject,0.0,47,restrictive,3,3
50.0,pos1,0.0,47,restrictive,3,3
50.0,pos2,0.0,47,restrictive,3,3
50.0,pos3,0.0,47,restrictive,3,3
50.0,pos4,0.0,47,restrictive,3,3
50.0,subject,0.0,47,restrictive,3,3
100.0,pos1,0.0,47,restrictive,3,3
100.0,pos2,0.0,47,restrictive,3,3
100.0,pos3,0.0,47,restrictive,3,3
100.0,pos4,0.0,47,restrictive,3,3
100.0,subject,0.0,47,restrictive,3,3
150.0,pos1,0.0,47,restrictive,3,3
150.0,pos2,0.0,47,restrictive,3,3
150.0,pos3,0.0,47,restrictive,3,3
150.0,pos4,0.0,47,restrictive,3,3
150.0,subject,0.0,47,restrictive,3,3
200.0,pos1,0.0,47,restrictive,3,3
200.0,pos2,0.0,47,restrictive,3,3
200.0,pos3,0.0,47,restrictive,3,3
200.0,pos4,0.0,47,restrictive,3,3
200.0,subject,0.0,47,restrictive,3,3
250.0,pos1,0.0,47,restrictive,3,3
250.0,pos2,0.0,47,restrictive,3,3
250.0,pos3,0.0,47,restrictive,3,3
250.0,pos4,0.0,47,restrictive,3,3
250.0,subject,0.0,47,restrictive,3,3
0.0,pos1,0.0,48,non-restrictive,4,3
0.0,pos2,0.0,48,non-restrictive,4,3
0.0,pos3,0.0,48,non-restrictive,4,3
0.0,pos4,0.0,48,non-restrictive,4,3
0.0,subject,0.0,48,non-restrictive,4,3
50.0,pos1,0.0,48,non-restrictive,4,3
50.0,pos2,0.0,48,non-restrictive,4,3
50.0,pos3,0.0,48,non-restrictive,4,3
50.0,pos4,0.0,48,non-restrictive,4,3
50.0,subject,0.0,48,non-restrictive,4,3
100.0,pos1,0.0,48,non-restrictive,4,3
100.0,pos2,0.0,48,non-restrictive,4,3
100.0,pos3,0.0,48,non-restrictive,4,3
100.0,pos4,0.0,48,non-restrictive,4,3
100.0,subject,0.0,48,non-restrictive,4,3
150.0,pos1,0.0,48,non-restrictive,4,3
150.0,pos2,0.0,48,non-restrictive,4,3
150.0,pos3,0.0,48,non-restrictive,4,3
150.0,pos4,0.0,48,non-restrictive,4,3
150.0,subject,0.0,48,non-restrictive,4,3
200.0,pos1,0.0,48,non-restrictive,4,3
200.0,pos2,0.0,48,non-restrictive,4,3
200.0,pos3,0.0,48,non-restrictive,4,3
200.0,pos4,0.0,48,non-restrictive,4,3
200.0,subject,0.0,48,non-restrictive,4,3
250.0,pos1,0.0,48,non-restrictive,4,3
250.0,pos2,0.0,48,non-restrictive,4,3
250.0,pos3,0.0,48,non-restrictive,4,3
250.0,pos4,0.0,48,non-restrictive,4,3
250.0,subject,0.0,48,non-restrictive,4,3
300.0,pos1,0.0,48,non-restrictive,4,3
300.0,pos2,0.0,48,non-restrictive,4,3
300.0,pos3,0.0,48,non-restrictive,4,3
300.0,pos4,0.0,48,non-restrictive,4,3
300.0,subject,0.0,48,non-restrictive,4,3
350.0,pos1,0.0,48,non-restrictive,4,3
350.0,pos2,0.0,48,non-restrictive,4,3
350.0,pos3,0.0,48,non-restrictive,4,3
350.0,pos4,0.0,48,non-restrictive,4,3
350.0,subject,0.0,48,non-restrictive,4,3
400.0,pos1,0.0,48,non-restrictive,4,3
400.0,pos2,0.0,48,non-restrictive,4,3
400.0,pos3,0.0,48,non-restrictive,4,3
400.0,pos4,0.0,48,non-restrictive,4,3
400.0,subject,0.0,48,non-restrictive,4,3
450.0,pos1,0.0,48,non-restrictive,4,3
450.0,pos2,0.0,48,non-restrictive,4,3
450.0,pos3,0.0,48,non-restrictive,4,3
450.0,pos4,0.0,48,non-restrictive,4,3
450.0,subject,0.0,48,non-restrictive,4,3
500.0,pos1,0.0,48,non-restrictive,4,3
500.0,pos2,0.0,48,non-restrictive,4,3
500.0,pos3,0.0,48,non-restrictive,4,3
500.0,pos4,0.0,48,non-restrictive,4,3
500.0,subject,0.0,48,non-restrictive,4,3
550.0,pos1,0.0,48,non-restrictive,4,3
